+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------+----------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values |  master  | patched-geoghegan-43ff7415 | cnt |                 qid                 |   diff   | pct_diff |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 32         | 1.58     | 1.41                       | 6   | 3858,4040,4222,3862,4044,4226       | -0.17    | -10.76   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 32         | 2.06     | 1.89                       | 6   | 29751,29940,30129,29755,29944,30133 | -0.17    | -8.25    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 10.23    | 10.05                      | 6   | 2269,2451,2633,2273,2455,2637       | -0.18    | -1.76    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 131072     | 14.36    | 14.18                      | 6   | 18474,18677,18880,18478,18681,18884 | -0.18    | -1.25    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 131072     | 30.25    | 30.07                      | 6   | 20910,21113,21316,20914,21117,21320 | -0.18    | -0.6     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 1          | 0.7      | 0.52                       | 6   | 1639,1821,2003,1643,1825,2007       | -0.18    | -25.71   |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 16         | 1.72     | 1.54                       | 6   | 1667,1849,2031,1671,1853,2035       | -0.18    | -10.47   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 32         | 2.09     | 1.91                       | 6   | 28050,28239,28428,28054,28243,28432 | -0.18    | -8.61    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 16         | 1.07     | 0.89                       | 6   | 34847,35036,35225,34851,35040,35229 | -0.18    | -16.82   |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 128        | 2.6      | 2.42                       | 6   | 2780,2962,3144,2784,2966,3148       | -0.18    | -6.92    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 256        | 2.48     | 2.3                        | 6   | 4425,4607,4789,4429,4611,4793       | -0.18    | -7.26    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 512        | 2.75     | 2.57                       | 6   | 8254,8436,8618,8258,8440,8622       | -0.18    | -6.55    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4096       | 6.78     | 6.6                        | 6   | 8275,8457,8639,8279,8461,8643       | -0.18    | -2.65    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048576    | 169.59   | 169.41                     | 6   | 26419,26622,26825,26423,26626,26829 | -0.18    | -0.11    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 128        | 2.3      | 2.11                       | 6   | 7694,7876,8058,7698,7880,8062       | -0.19    | -8.26    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 32         | 1.69     | 1.5                        | 6   | 33720,33909,34098,33724,33913,34102 | -0.19    | -11.24   |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 4048576    | 333.14   | 332.94                     | 6   | 17298,17501,17704,17302,17505,17708 | -0.2     | -0.06    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8192       | 5.89     | 5.69                       | 6   | 25754,25957,26160,25758,25961,26164 | -0.2     | -3.4     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 16         | 3.01     | 2.81                       | 6   | 12440,12615,12790,12444,12619,12794 | -0.2     | -6.64    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 2048       | 6.01     | 5.81                       | 6   | 4992,5174,5356,4996,5178,5360       | -0.2     | -3.33    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1024       | 2.93     | 2.73                       | 6   | 8261,8443,8625,8265,8447,8629       | -0.2     | -6.83    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 2.56     | 2.36                       | 6   | 22093,22296,22499,22097,22300,22503 | -0.2     | -7.81    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 65536      | 15.37    | 15.16                      | 6   | 23948,24151,24354,23952,24155,24358 | -0.21    | -1.37    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1          | 0.75     | 0.54                       | 6   | 5461,5643,5825,5465,5647,5829       | -0.21    | -28.0    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4          | 0.97     | 0.76                       | 6   | 5475,5657,5839,5479,5661,5843       | -0.21    | -21.65   |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1024       | 7.77     | 7.56                       | 6   | 7715,7897,8079,7719,7901,8083       | -0.21    | -2.7     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 16         | 2.66     | 2.45                       | 6   | 35981,36170,36359,35985,36174,36363 | -0.21    | -7.89    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 4          | 1.08     | 0.87                       | 6   | 2199,2381,2563,2203,2385,2567       | -0.21    | -19.44   |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 1.35     | 1.14                       | 6   | 2213,2395,2577,2217,2399,2581       | -0.21    | -15.56   |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 44.21    | 43.99                      | 6   | 24557,24760,24963,24561,24764,24967 | -0.22    | -0.5     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 128        | 1.79     | 1.57                       | 6   | 5510,5692,5874,5514,5696,5878       | -0.22    | -12.29   |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 1.18     | 0.96                       | 6   | 21470,21673,21876,21474,21677,21880 | -0.22    | -18.64   |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 7.23     | 7.01                       | 6   | 5531,5713,5895,5535,5717,5899       | -0.22    | -3.04    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 8048576    | 653.63   | 653.41                     | 6   | 18544,18747,18950,18548,18751,18954 | -0.22    | -0.03    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 8          | 1.82     | 1.59                       | 6   | 36541,36730,36919,36545,36734,36923 | -0.23    | -12.64   |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 4          | 1.05     | 0.82                       | 6   | 6567,6749,6931,6571,6753,6935       | -0.23    | -21.9    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 16         | 1.37     | 1.14                       | 6   | 4397,4579,4761,4401,4583,4765       | -0.23    | -16.79   |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 2.24     | 2.01                       | 6   | 64,246,428,68,250,432               | -0.23    | -10.27   |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 5.94     | 5.71                       | 6   | 21491,21694,21897,21495,21698,21901 | -0.23    | -3.87    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 512        | 4.15     | 3.91                       | 6   | 6616,6798,6980,6620,6802,6984       | -0.24    | -5.78    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 32         | 6.07     | 5.83                       | 4   | 38823,39012,38827,39016             | -0.24    | -3.95    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 4          | 1.17     | 0.92                       | 6   | 3837,4019,4201,3841,4023,4205       | -0.25    | -21.37   |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 14.56    | 14.3                       | 6   | 624,806,988,628,810,992             | -0.26    | -1.79    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8          | 1.18     | 0.92                       | 6   | 5482,5664,5846,5486,5668,5850       | -0.26    | -22.03   |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 2.79     | 2.53                       | 6   | 5517,5699,5881,5521,5703,5885       | -0.26    | -9.32    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 4.13     | 3.86                       | 6   | 78,260,442,82,264,446               | -0.27    | -6.54    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 8          | 1.41     | 1.14                       | 6   | 11383,11558,11733,11387,11562,11737 | -0.27    | -19.15   |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 1.69     | 1.42                       | 6   | 17823,18026,18229,17827,18030,18233 | -0.27    | -15.98   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 16         | 2.38     | 2.1                        | 6   | 15590,15765,15940,15594,15769,15944 | -0.28    | -11.76   |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 64         | 1.81     | 1.53                       | 6   | 3319,3501,3683,3323,3505,3687       | -0.28    | -15.47   |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4096       | 1.69     | 1.41                       | 6   | 23920,24123,24326,23924,24127,24330 | -0.28    | -16.57   |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2048       | 12.63    | 12.34                      | 6   | 5538,5720,5902,5542,5724,5906       | -0.29    | -2.3     |
