+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------+----------+-----+-------------------------------------+---------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-43ff7415 |  master  | cnt |                 qid                 |  diff   | pct_diff |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 565536     | 3279.67                    | 5588.77  | 6   | 11009,11184,11359,11005,11180,11355 | 2309.1  | 70.41    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1512144    | 2108.14                    | 4416.22  | 6   | 27613,27802,27991,27609,27798,27987 | 2308.08 | 109.48   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 503036     | 2964.6                     | 5270.72  | 6   | 11002,11177,11352,10998,11173,11348 | 2306.12 | 77.79    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 190536     | 1341.27                    | 3644.78  | 6   | 13592,13767,13942,13588,13763,13938 | 2303.51 | 171.74   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 253036     | 1697.27                    | 3994.31  | 6   | 13599,13774,13949,13595,13770,13945 | 2297.04 | 135.34   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 440536     | 2643.24                    | 4940.07  | 6   | 10995,11170,11345,10991,11166,11341 | 2296.83 | 86.89    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 253036     | 1681.21                    | 3969.38  | 6   | 15174,15349,15524,15170,15345,15520 | 2288.17 | 136.1    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 65536      | 813.32                     | 3075.6   | 6   | 12003,12178,12353,11999,12174,12349 | 2262.28 | 278.15   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 190536     | 1314.41                    | 3557.09  | 6   | 15167,15342,15517,15163,15338,15513 | 2242.68 | 170.62   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2012144    | 1876.85                    | 4107.15  | 6   | 32730,32919,33108,32726,32915,33104 | 2230.3  | 118.83   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 128036     | 1180.65                    | 3409.93  | 6   | 14635,14810,14985,14631,14806,14981 | 2229.28 | 188.82   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 253036     | 1648.48                    | 3875.81  | 6   | 10974,11149,11324,10970,11145,11320 | 2227.33 | 135.11   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1512144    | 2243.71                    | 4460.47  | 6   | 34984,35173,35362,34980,35169,35358 | 2216.76 | 98.8     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1762144    | 2252.97                    | 4458.59  | 6   | 33857,34046,34235,33853,34042,34231 | 2205.62 | 97.9     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 65536      | 815.06                     | 3016.62  | 6   | 16203,16378,16553,16199,16374,16549 | 2201.56 | 270.11   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 65536      | 749.34                     | 2941.46  | 6   | 9378,9553,9728,9374,9549,9724       | 2192.12 | 292.54   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 190536     | 1288.03                    | 3473.74  | 6   | 10967,11142,11317,10963,11138,11313 | 2185.71 | 169.69   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 128036     | 997.91                     | 3181.25  | 6   | 13585,13760,13935,13581,13756,13931 | 2183.34 | 218.79   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 65536      | 791.32                     | 2959.02  | 6   | 10428,10603,10778,10424,10599,10774 | 2167.7  | 273.93   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2262144    | 1874.33                    | 4019.58  | 6   | 31603,31792,31981,31599,31788,31977 | 2145.25 | 114.45   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 128036     | 968.54                     | 3111.99  | 6   | 15160,15335,15510,15156,15331,15506 | 2143.45 | 221.31   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1262144    | 2011.64                    | 4151.81  | 6   | 28740,28929,29118,28736,28925,29114 | 2140.17 | 106.39   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 65536      | 792.83                     | 2925.97  | 6   | 14628,14803,14978,14624,14799,14974 | 2133.14 | 269.05   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 388.26                     | 2520.45  | 6   | 36062,36251,36440,36058,36247,36436 | 2132.19 | 549.17   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1512144    | 1439.74                    | 3541.14  | 6   | 29881,30070,30259,29877,30066,30255 | 2101.4  | 145.96   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1512144    | 1548.07                    | 3635.57  | 6   | 31015,31204,31393,31011,31200,31389 | 2087.5  | 134.85   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 128036     | 947.17                     | 3027.45  | 6   | 10960,11135,11310,10956,11131,11306 | 2080.28 | 219.63   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 32768      | 550.02                     | 2622.45  | 6   | 16196,16371,16546,16192,16367,16542 | 2072.43 | 376.79   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2012144    | 1695.93                    | 3762.31  | 6   | 31596,31785,31974,31592,31781,31970 | 2066.38 | 121.84   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 32768      | 557.24                     | 2615.61  | 6   | 11996,12171,12346,11992,12167,12342 | 2058.37 | 369.39   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1512144    | 1932.43                    | 3984.79  | 6   | 33850,34039,34228,33846,34035,34224 | 2052.36 | 106.21   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1762144    | 1694.89                    | 3742.1   | 6   | 32723,32912,33101,32719,32908,33097 | 2047.21 | 120.79   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 65536      | 644.18                     | 2658.16  | 6   | 13578,13753,13928,13574,13749,13924 | 2013.98 | 312.64   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 541.32                     | 2541.91  | 6   | 10421,10596,10771,10417,10592,10767 | 2000.59 | 369.58   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 65536      | 604.88                     | 2595.71  | 6   | 10953,11128,11303,10949,11124,11299 | 1990.83 | 329.13   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 505.3                      | 2493.52  | 6   | 9371,9546,9721,9367,9542,9717       | 1988.22 | 393.47   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 602.69                     | 2588.98  | 6   | 15153,15328,15503,15149,15324,15499 | 1986.29 | 329.57   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1262144    | 1800.6                     | 3772.06  | 6   | 27606,27795,27984,27602,27791,27980 | 1971.46 | 109.49   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 32768      | 527.64                     | 2486.69  | 6   | 14621,14796,14971,14617,14792,14967 | 1959.05 | 371.29   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1762144    | 1535.31                    | 3475.76  | 6   | 31589,31778,31967,31585,31774,31963 | 1940.45 | 126.39   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1262144    | 1920.7                     | 3828.64  | 6   | 34977,35166,35355,34973,35162,35351 | 1907.94 | 99.34    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1262144    | 1311.54                    | 3180.9   | 6   | 31008,31197,31386,31004,31193,31382 | 1869.36 | 142.53   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1262144    | 1240.04                    | 3098.4   | 6   | 29874,30063,30252,29870,30059,30248 | 1858.36 | 149.86   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1512144    | 1490.84                    | 3336.86  | 6   | 32716,32905,33094,32712,32901,33090 | 1846.02 | 123.82   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 424.25                     | 2255.09  | 6   | 13571,13746,13921,13567,13742,13917 | 1830.84 | 431.55   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1012144    | 1649.55                    | 3469.11  | 6   | 28733,28922,29111,28729,28918,29107 | 1819.56 | 110.31   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 391.21                     | 2197.02  | 6   | 10946,11121,11296,10942,11117,11292 | 1805.81 | 461.6    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 394.8                      | 2182.26  | 6   | 15146,15321,15496,15142,15317,15492 | 1787.46 | 452.75   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 265.68                     | 2038.89  | 4   | 38890,39079,38886,39075             | 1773.21 | 667.42   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 266.7                      | 2030.53  | 6   | 37189,37378,37567,37185,37374,37563 | 1763.83 | 661.35   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1262144    | 1636.1                     | 3395.2   | 6   | 33843,34032,34221,33839,34028,34217 | 1759.1  | 107.52   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1512144    | 1322.27                    | 3073.87  | 6   | 31582,31771,31960,31578,31767,31956 | 1751.6  | 132.47   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2262144    | 3076.24                    | 4783.75  | 6   | 30469,30658,30847,30465,30654,30843 | 1707.51 | 55.51    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1762144    | 2467.56                    | 4140.46  | 6   | 30455,30644,30833,30451,30640,30829 | 1672.9  | 67.8     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1012144    | 1556.06                    | 3207.64  | 6   | 34970,35159,35348,34966,35155,35344 | 1651.58 | 106.14   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1012144    | 1485.64                    | 3136.48  | 6   | 27599,27788,27977,27595,27784,27973 | 1650.84 | 111.12   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1512144    | 2132.44                    | 3777.5   | 6   | 30448,30637,30826,30444,30633,30822 | 1645.06 | 77.14    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2012144    | 2815.49                    | 4440.73  | 6   | 30462,30651,30840,30458,30647,30836 | 1625.24 | 57.72    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1262144    | 1288.5                     | 2870.38  | 6   | 32709,32898,33087,32705,32894,33083 | 1581.88 | 122.77   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1262144    | 1141.88                    | 2668.38  | 6   | 31575,31764,31953,31571,31760,31949 | 1526.5  | 133.68   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1012144    | 1101.96                    | 2620.89  | 6   | 31001,31190,31379,30997,31186,31375 | 1518.93 | 137.84   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1262144    | 1781.75                    | 3298.08  | 6   | 30441,30630,30819,30437,30626,30815 | 1516.33 | 85.1     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1012144    | 1045.81                    | 2539.73  | 6   | 29867,30056,30245,29863,30052,30241 | 1493.92 | 142.85   |
