+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------+----------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-munro-728899ba | patched-geoghegan-43ff7415 | cnt |                 qid                 | pct_diff |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1762144    | 6594.74                | 16270.33                   | 6   | 42931,43120,43309,42929,43118,43307 | 146.72   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1762144    | 7816.13                | 19247.58                   | 6   | 42364,42553,42742,42362,42551,42740 | 146.25   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2012144    | 8846.08                | 21651.81                   | 6   | 44072,44261,44450,44070,44259,44448 | 144.76   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1762144    | 7662.1                 | 18640.16                   | 6   | 37828,38017,38206,37826,38015,38204 | 143.28   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2012144    | 8536.67                | 20571.79                   | 6   | 39536,39725,39914,39534,39723,39912 | 140.98   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2012144    | 7888.8                 | 18936.33                   | 6   | 36701,36890,37079,36699,36888,37077 | 140.04   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 2012144    | 7250.14                | 17154.89                   | 6   | 42938,43127,43316,42936,43125,43314 | 136.61   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1762144    | 6259.49                | 14783.24                   | 6   | 38395,38584,38773,38393,38582,38771 | 136.17   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2262144    | 9544.81                | 22416.8                    | 6   | 44079,44268,44457,44077,44266,44455 | 134.86   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2012144    | 7665.21                | 17988.6                    | 6   | 41237,41426,41615,41235,41424,41613 | 134.68   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2012144    | 8552.17                | 20054.62                   | 6   | 42371,42560,42749,42369,42558,42747 | 134.5    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2262144    | 8539.13                | 19857.05                   | 6   | 36708,36897,37086,36706,36895,37084 | 132.54   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2012144    | 8402.48                | 19478.87                   | 6   | 37835,38024,38213,37833,38022,38211 | 131.82   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2262144    | 9212.8                 | 21071.43                   | 6   | 39543,39732,39921,39541,39730,39919 | 128.72   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 512        | 20.81                  | 47.38                      | 6   | 37723,37912,38101,37721,37910,38099 | 127.68   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 2262144    | 7857.54                | 17781.15                   | 6   | 42945,43134,43323,42943,43132,43321 | 126.29   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2262144    | 9198.96                | 20673.27                   | 6   | 42378,42567,42756,42376,42565,42754 | 124.73   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2262144    | 8294.6                 | 18608.91                   | 6   | 41244,41433,41622,41242,41431,41620 | 124.35   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2012144    | 6912.86                | 15433.94                   | 6   | 38402,38591,38780,38400,38589,38778 | 123.26   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2262144    | 9109.64                | 20248.17                   | 6   | 37842,38031,38220,37840,38029,38218 | 122.27   |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 4048576    | 1404.07                | 3110.82                    | 6   | 66528,66731,66934,66526,66729,66932 | 121.56   |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 524288     | 182.55                 | 403.61                     | 6   | 66500,66703,66906,66498,66701,66904 | 121.1    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 3048576    | 1064.24                | 2325.67                    | 6   | 66521,66724,66927,66519,66722,66925 | 118.53   |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 2048576    | 718.76                 | 1565.47                    | 6   | 66514,66717,66920,66512,66715,66918 | 117.8    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 4048576    | 1598.91                | 3471.47                    | 6   | 68964,69167,69370,68962,69165,69368 | 117.11   |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 7048576    | 2765.77                | 6000.45                    | 6   | 68985,69188,69391,68983,69186,69389 | 116.95   |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 5048576    | 1981.31                | 4297.02                    | 6   | 68971,69174,69377,68969,69172,69375 | 116.88   |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 8048576    | 3166.5                 | 6855.71                    | 6   | 68992,69195,69398,68990,69193,69396 | 116.51   |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 378036     | 2095.55                | 4523.58                    | 6   | 49378,49553,49728,49376,49551,49726 | 115.87   |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 1048576    | 372.61                 | 800.62                     | 6   | 66507,66710,66913,66505,66708,66911 | 114.87   |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 565536     | 3126.15                | 6709.37                    | 6   | 49399,49574,49749,49397,49572,49747 | 114.62   |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 3048576    | 1213.38                | 2602.24                    | 6   | 68957,69160,69363,68955,69158,69361 | 114.46   |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 7048576    | 2686.97                | 5752.61                    | 6   | 66549,66752,66955,66547,66750,66953 | 114.09   |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 8048576    | 3070.51                | 6570.42                    | 6   | 66556,66759,66962,66554,66757,66960 | 113.98   |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 440536     | 2456.61                | 5233.27                    | 6   | 49385,49560,49735,49383,49558,49733 | 113.03   |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 6048576    | 2328.96                | 4958.64                    | 6   | 66542,66745,66948,66540,66743,66946 | 112.91   |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 128036     | 724.57                 | 1541.57                    | 6   | 49350,49525,49700,49348,49523,49698 | 112.76   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2262144    | 7529.38                | 16015.65                   | 6   | 38409,38598,38787,38407,38596,38785 | 112.71   |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 194.57                 | 413.05                     | 6   | 49336,49511,49686,49334,49509,49684 | 112.29   |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 315536     | 1767.32                | 3750.18                    | 6   | 49371,49546,49721,49369,49544,49719 | 112.2    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 190536     | 1077.58                | 2278.88                    | 6   | 49357,49532,49707,49355,49530,49705 | 111.48   |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 253036     | 1430.57                | 3009.59                    | 6   | 49364,49539,49714,49362,49537,49712 | 110.38   |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 2048576    | 833.9                  | 1751.2                     | 6   | 68950,69153,69356,68948,69151,69354 | 110.0    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 5048576    | 2114.4                 | 4417.59                    | 6   | 64708,64911,65114,64706,64909,65112 | 108.93   |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 131072     | 49.88                  | 103.9                      | 6   | 66486,66689,66892,66484,66687,66890 | 108.3    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 524288     | 242.57                 | 504.96                     | 6   | 65891,66094,66297,65889,66092,66295 | 108.17   |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 5048576    | 2264.16                | 4707.01                    | 6   | 65926,66129,66332,65924,66127,66330 | 107.89   |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 9048576    | 4850.6                 | 10055.25                   | 6   | 62300,62503,62706,62298,62501,62704 | 107.3    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 102.07                 | 211.25                     | 6   | 49329,49504,49679,49327,49502,49677 | 106.97   |
