+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------------+----------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-munro-43ff7415 | patched-geoghegan-43ff7415 | cnt |                 qid                 |   diff   | pct_diff |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 4048576    | 1309.15                          | 2272.84                    | 6   | 22175,22378,22581,22174,22377,22580 | 963.69   | 73.61    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 5048576    | 2788.44                          | 3747.34                    | 6   | 25836,26039,26242,25835,26038,26241 | 958.9    | 34.39    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 5048576    | 3009.41                          | 3965.28                    | 6   | 17919,18122,18325,17918,18121,18324 | 955.87   | 31.76    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1131072    | 5008.58                          | 5956.57                    | 6   | 5641,5823,6005,5640,5822,6004       | 947.99   | 18.93    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 378036     | 4830.12                          | 5767.01                    | 6   | 50427,50602,50777,50426,50601,50776 | 936.89   | 19.4     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 6048576    | 2462.92                          | 3396.39                    | 6   | 22189,22392,22595,22188,22391,22594 | 933.47   | 37.9     |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 3024288    | 2847.35                          | 3765.35                    | 6   | 80394,80590,80786,80393,80589,80785 | 918.0    | 32.24    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 440536     | 4315.35                          | 5233.27                    | 6   | 49384,49559,49734,49383,49558,49733 | 917.92   | 21.27    |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 2024288    | 1391.71                          | 2305.38                    | 6   | 83908,84104,84300,83907,84103,84299 | 913.67   | 65.65    |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 3024288    | 2525.08                          | 3433.93                    | 6   | 83922,84118,84314,83921,84117,84313 | 908.85   | 35.99    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 5048576    | 2319.99                          | 3213.19                    | 6   | 21573,21776,21979,21572,21775,21978 | 893.2    | 38.5     |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 3524288    | 2242.4                           | 3126.8                     | 6   | 84517,84713,84909,84516,84712,84908 | 884.4    | 39.44    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 315536     | 4631.91                          | 5515.16                    | 6   | 46745,46920,47095,46744,46919,47094 | 883.25   | 19.07    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 9048576    | 6267.25                          | 7147.24                    | 6   | 17947,18150,18353,17946,18149,18352 | 879.99   | 14.04    |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 3024288    | 2188.18                          | 3058.36                    | 6   | 85686,85882,86078,85685,85881,86077 | 870.18   | 39.77    |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 3524288    | 3550.16                          | 4408.71                    | 4   | 88045,88241,88044,88240             | 858.55   | 24.18    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 3048576    | 1477.23                          | 2325.67                    | 6   | 66520,66723,66926,66519,66722,66925 | 848.44   | 57.43    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 881072     | 4689.44                          | 5536.54                    | 6   | 7811,7993,8175,7810,7992,8174       | 847.1    | 18.06    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 5048576    | 2357.2                           | 3199.47                    | 6   | 20355,20558,20761,20354,20557,20760 | 842.27   | 35.73    |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 2024288    | 1389.07                          | 2226.88                    | 6   | 86848,87044,87240,86847,87043,87239 | 837.81   | 60.31    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 6048576    | 4122.82                          | 4958.64                    | 6   | 66541,66744,66947,66540,66743,66946 | 835.82   | 20.27    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 4048576    | 2404.1                           | 3234.6                     | 6   | 19130,19333,19536,19129,19332,19535 | 830.5    | 34.55    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 881072     | 4912.96                          | 5742.82                    | 6   | 1805,1987,2169,1804,1986,2168       | 829.86   | 16.89    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 1006072    | 4487.34                          | 5314.97                    | 6   | 3996,4178,4360,3995,4177,4359       | 827.63   | 18.44    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 506072     | 1754.84                          | 2571.54                    | 6   | 5606,5788,5970,5605,5787,5969       | 816.7    | 46.54    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 315536     | 4519.27                          | 5327.21                    | 6   | 45695,45870,46045,45694,45869,46044 | 807.94   | 17.88    |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 2524288    | 2331.94                          | 3137.73                    | 6   | 81563,81759,81955,81562,81758,81954 | 805.79   | 34.55    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 9048576    | 4925.89                          | 5727.46                    | 6   | 23428,23631,23834,23427,23630,23833 | 801.57   | 16.27    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 5048576    | 3619.51                          | 4417.59                    | 6   | 64707,64910,65113,64706,64909,65112 | 798.08   | 22.05    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4048576    | 2237.73                          | 3003.63                    | 6   | 25829,26032,26235,25828,26031,26234 | 765.9    | 34.23    |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 2024288    | 1059.4                           | 1806.18                    | 6   | 84496,84692,84888,84495,84691,84887 | 746.78   | 70.49    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 315536     | 3635.55                          | 4381.58                    | 6   | 51470,51645,51820,51469,51644,51819 | 746.03   | 20.52    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 756072     | 4169.36                          | 4913.31                    | 6   | 1798,1980,2162,1797,1979,2161       | 743.95   | 17.84    |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 1524288    | 1161.96                          | 1897.97                    | 6   | 81549,81745,81941,81548,81744,81940 | 736.01   | 63.34    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 2048576    | 1376.69                          | 2111.22                    | 6   | 63468,63671,63874,63467,63670,63873 | 734.53   | 53.35    |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2524288    | 1836.54                          | 2559.75                    | 6   | 85679,85875,86071,85678,85874,86070 | 723.21   | 39.38    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 4048576    | 1873.36                          | 2588.86                    | 6   | 21566,21769,21972,21565,21768,21971 | 715.5    | 38.19    |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 1524288    | 1196.77                          | 1901.78                    | 6   | 80373,80569,80765,80372,80568,80764 | 705.01   | 58.91    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 4048576    | 2049.04                          | 2746.35                    | 6   | 24611,24814,25017,24610,24813,25016 | 697.31   | 34.03    |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 1524288    | 1051.86                          | 1744.95                    | 6   | 83901,84097,84293,83900,84096,84292 | 693.09   | 65.89    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 756072     | 4037.56                          | 4723.07                    | 6   | 7804,7986,8168,7803,7985,8167       | 685.51   | 16.98    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 128036     | 1327.57                          | 2010.46                    | 6   | 50399,50574,50749,50398,50573,50748 | 682.89   | 51.44    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 381072     | 1691.73                          | 2370.78                    | 6   | 685,867,1049,684,866,1048           | 679.05   | 40.14    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 4048576    | 1911.24                          | 2585.03                    | 6   | 20348,20551,20754,20347,20550,20753 | 673.79   | 35.25    |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 692.63                           | 1360.91                    | 6   | 57063,57231,57399,57062,57230,57398 | 668.28   | 96.48    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 315536     | 3085.26                          | 3750.18                    | 6   | 49370,49545,49720,49369,49544,49719 | 664.92   | 21.55    |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 4024288    | 4348.94                          | 4995.31                    | 6   | 81584,81780,81976,81583,81779,81975 | 646.37   | 14.86    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 253036     | 3116.4                           | 3761.42                    | 6   | 48838,49013,49188,48837,49012,49187 | 645.02   | 20.7     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 2048576    | 1025.99                          | 1665.59                    | 6   | 19116,19319,19522,19115,19318,19521 | 639.6    | 62.34    |
