+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------------------+----------------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-2-munro-3ded1b78 | patched-geoghegan-munro-43ff7415 | cnt |                 qid                 |   diff   | pct_diff |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 5048576    | 1878.4                             | 2319.99                          | 6   | 21571,21774,21977,21573,21776,21979 | 441.59   | 23.51    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 256072     | 993.03                             | 1427.55                          | 6   | 6682,6864,7046,6684,6866,7048       | 434.52   | 43.76    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 94.88                              | 511.06                           | 6   | 38308,38497,38686,38310,38499,38688 | 416.18   | 438.64   |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 4048576    | 1988.11                            | 2404.1                           | 6   | 19128,19331,19534,19130,19333,19536 | 415.99   | 20.92    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 256072     | 968.69                             | 1373.88                          | 6   | 2860,3042,3224,2862,3044,3226       | 405.19   | 41.83    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 6048576    | 2069.64                            | 2462.92                          | 6   | 22187,22390,22593,22189,22392,22595 | 393.28   | 19.0     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8048576    | 4038.45                            | 4428.95                          | 6   | 25855,26058,26261,25857,26060,26263 | 390.5    | 9.67     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4048576    | 1850.7                             | 2237.73                          | 6   | 25827,26030,26233,25829,26032,26235 | 387.03   | 20.91    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 131072     | 455.94                             | 818.99                           | 6   | 1761,1943,2125,1763,1945,2127       | 363.05   | 79.63    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 4048576    | 1516.91                            | 1873.36                          | 6   | 21564,21767,21970,21566,21769,21972 | 356.45   | 23.5     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 6048576    | 2447.08                            | 2800.47                          | 6   | 20360,20563,20766,20362,20565,20768 | 353.39   | 14.44    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 381072     | 1341.99                            | 1691.73                          | 6   | 683,865,1047,685,867,1049           | 349.74   | 26.06    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 381072     | 2026.43                            | 2370.01                          | 6   | 1775,1957,2139,1777,1959,2141       | 343.58   | 16.95    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2262144    | 6362.57                            | 6702.98                          | 2   | 38973,38975                         | 340.41   | 5.35     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 5048576    | 2019.06                            | 2357.2                           | 6   | 20353,20556,20759,20355,20558,20761 | 338.14   | 16.75    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 2048576    | 825.63                             | 1159.37                          | 6   | 20332,20535,20738,20334,20537,20740 | 333.74   | 40.42    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 131072     | 355.87                             | 680.17                           | 6   | 5583,5765,5947,5585,5767,5949       | 324.3    | 91.13    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 381072     | 1399.08                            | 1716.64                          | 6   | 3959,4141,4323,3961,4143,4325       | 317.56   | 22.7     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 381072     | 1728.0                             | 2043.5                           | 6   | 2867,3049,3231,2869,3051,3233       | 315.5    | 18.26    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 4048576    | 1616.74                            | 1911.24                          | 6   | 20346,20549,20752,20348,20551,20754 | 294.5    | 18.22    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 5048576    | 2715.36                            | 3009.41                          | 6   | 17917,18120,18323,17919,18122,18325 | 294.05   | 10.83    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 3048576    | 1134.8                             | 1403.07                          | 6   | 23384,23587,23790,23386,23589,23792 | 268.27   | 23.64    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 1006072    | 1192.25                            | 1460.13                          | 6   | 7270,7452,7634,7272,7454,7636       | 267.88   | 22.47    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 3048576    | 1624.21                            | 1880.95                          | 6   | 17903,18106,18309,17905,18108,18311 | 256.74   | 15.81    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 3048576    | 1204.64                            | 1457.38                          | 6   | 20339,20542,20745,20341,20544,20747 | 252.74   | 20.98    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 131072     | 587.01                             | 834.11                           | 6   | 7767,7949,8131,7769,7951,8133       | 247.1    | 42.09    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 131072     | 467.67                             | 702.29                           | 6   | 669,851,1033,671,853,1035           | 234.62   | 50.17    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 51.71                              | 267.76                           | 6   | 38301,38490,38679,38303,38492,38681 | 216.05   | 417.81   |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 3048576    | 1039.21                            | 1242.85                          | 6   | 22166,22369,22572,22168,22371,22574 | 203.64   | 19.6     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048576    | 940.76                             | 1141.37                          | 6   | 25813,26016,26219,25815,26018,26221 | 200.61   | 21.32    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 381072     | 367.64                             | 560.14                           | 6   | 7235,7417,7599,7237,7419,7601       | 192.5    | 52.36    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 131072     | 422.14                             | 613.42                           | 6   | 4491,4673,4855,4493,4675,4857       | 191.28   | 45.31    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 65536      | 233.44                             | 419.13                           | 6   | 7760,7942,8124,7762,7944,8126       | 185.69   | 79.55    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 3048576    | 1242.66                            | 1427.1                           | 6   | 21557,21760,21963,21559,21762,21965 | 184.44   | 14.84    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 67.22                              | 248.5                            | 6   | 36600,36789,36978,36602,36791,36980 | 181.28   | 269.68   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 68.57                              | 248.04                           | 6   | 37734,37923,38112,37736,37925,38114 | 179.47   | 261.73   |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 2048576    | 789.68                             | 967.63                           | 6   | 21550,21753,21956,21552,21755,21958 | 177.95   | 22.53    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 756072     | 1504.81                            | 1679.93                          | 6   | 3434,3616,3798,3436,3618,3800       | 175.12   | 11.64    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 1048576    | 430.6                              | 599.51                           | 6   | 20325,20528,20731,20327,20530,20733 | 168.91   | 39.23    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 631072     | 596.47                             | 757.05                           | 6   | 1243,1425,1607,1245,1427,1609       | 160.58   | 26.92    |
