+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------------+------------------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-munro-43ff7415 | patched-geoghegan-2-munro-3ded1b78 | cnt |                 qid                 | pct_diff |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8          | 0.28                             | 0.35                               | 6   | 25689,25892,26095,25687,25890,26093 | 25.0     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 1006072    | 1874.51                          | 2339.93                            | 6   | 2358,2540,2722,2356,2538,2720       | 24.83    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 381072     | 713.75                           | 890.87                             | 6   | 5053,5235,5417,5051,5233,5415       | 24.82    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 524288     | 232.04                           | 289.42                             | 6   | 24583,24786,24989,24581,24784,24987 | 24.73    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 128        | 1.82                             | 2.27                               | 6   | 2785,2967,3149,2783,2965,3147       | 24.73    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 506072     | 948.52                           | 1182.84                            | 6   | 2330,2512,2694,2328,2510,2692       | 24.7     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 256072     | 480.89                           | 599.68                             | 6   | 2316,2498,2680,2314,2496,2678       | 24.7     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 1006072    | 2101.81                          | 2620.7                             | 6   | 5088,5270,5452,5086,5268,5450       | 24.69    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 256072     | 481.26                           | 599.97                             | 6   | 5046,5228,5410,5044,5226,5408       | 24.67    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 25.38                            | 31.6                               | 6   | 21517,21720,21923,21515,21718,21921 | 24.51    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 1131072    | 2109.15                          | 2620.5                             | 6   | 5095,5277,5459,5093,5275,5457       | 24.24    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 7.92                             | 9.83                               | 6   | 17254,17457,17660,17252,17455,17658 | 24.12    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 2.29                             | 2.84                               | 6   | 21489,21692,21895,21487,21690,21893 | 24.02    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 8192       | 2.67                             | 3.31                               | 6   | 22714,22917,23120,22712,22915,23118 | 23.97    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 256        | 3.86                             | 4.78                               | 6   | 9848,10023,10198,9846,10021,10196   | 23.83    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 1131072    | 2220.71                          | 2746.7                             | 6   | 3457,3639,3821,3455,3637,3819       | 23.69    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 128        | 3.34                             | 4.13                               | 6   | 34306,34495,34684,34304,34493,34682 | 23.65    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1          | 0.55                             | 0.68                               | 6   | 5466,5648,5830,5464,5646,5828       | 23.64    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 3.07                             | 3.79                               | 6   | 76,258,440,74,256,438               | 23.45    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 506072     | 1021.95                          | 1261.58                            | 6   | 6152,6334,6516,6150,6332,6514       | 23.45    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 381072     | 373.55                           | 460.8                              | 6   | 139,321,503,137,319,501             | 23.36    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 256        | 4.5                              | 5.55                               | 6   | 16673,16848,17023,16671,16846,17021 | 23.33    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 32         | 2.62                             | 3.23                               | 6   | 15077,15252,15427,15075,15250,15425 | 23.28    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 256        | 5.03                             | 6.2                                | 6   | 30911,31100,31289,30909,31098,31287 | 23.26    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 65536      | 135.72                           | 166.58                             | 6   | 6124,6306,6488,6122,6304,6486       | 22.74    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 3048576    | 1540.12                          | 1888.28                            | 6   | 24604,24807,25010,24602,24805,25008 | 22.61    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8192       | 10.31                            | 12.64                              | 6   | 8287,8469,8651,8285,8467,8649       | 22.6     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 381072     | 771.41                           | 945.55                             | 6   | 6145,6327,6509,6143,6325,6507       | 22.57    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 256072     | 525.35                           | 643.05                             | 6   | 6138,6320,6502,6136,6318,6500       | 22.4     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 8          | 1.25                             | 1.53                               | 6   | 12438,12613,12788,12436,12611,12786 | 22.4     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 213.0                            | 260.7                              | 6   | 4486,4668,4850,4484,4666,4848       | 22.39    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 881072     | 1046.66                          | 1280.55                            | 6   | 8357,8539,8721,8355,8537,8719       | 22.35    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 131072     | 248.05                           | 303.44                             | 6   | 5039,5221,5403,5037,5219,5401       | 22.33    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 16         | 1.3                              | 1.59                               | 6   | 6040,6222,6404,6038,6220,6402       | 22.31    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 4.68                             | 5.72                               | 6   | 10366,10541,10716,10364,10539,10714 | 22.22    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 14.2                             | 17.35                              | 6   | 24555,24758,24961,24553,24756,24959 | 22.18    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 881072     | 1056.78                          | 1290.61                            | 6   | 7265,7447,7629,7263,7445,7627       | 22.13    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 5.93                             | 7.24                               | 6   | 2267,2449,2631,2265,2447,2629       | 22.09    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 4.9                              | 5.98                               | 6   | 37694,37883,38072,37692,37881,38070 | 22.04    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 8          | 1.14                             | 1.39                               | 6   | 2211,2393,2575,2209,2391,2573       | 21.93    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 64         | 0.32                             | 0.39                               | 6   | 26319,26522,26725,26317,26520,26723 | 21.88    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 67.01                            | 81.66                              | 6   | 1210,1392,1574,1208,1390,1572       | 21.86    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4          | 0.23                             | 0.28                               | 6   | 26291,26494,26697,26289,26492,26695 | 21.74    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32         | 1.61                             | 1.96                               | 6   | 35426,35615,35804,35424,35613,35802 | 21.74    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 2          | 0.74                             | 0.9                                | 6   | 3835,4017,4199,3833,4015,4197       | 21.62    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 1006072    | 1199.9                           | 1456.42                            | 6   | 174,356,538,172,354,536             | 21.38    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 2          | 0.47                             | 0.57                               | 6   | 9274,9449,9624,9272,9447,9622       | 21.28    |
