+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------+------------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values |  master  | patched-geoghegan-2-3ded1b78 | cnt |                 qid                 | pct_diff |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 1          | 1.27     | 1.04                         | 6   | 13126,13301,13476,13128,13303,13478 | -18.11   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 4          | 1.38     | 1.13                         | 6   | 6315,6490,6665,6317,6492,6667       | -18.12   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 64         | 8.95     | 7.32                         | 6   | 48259,48448,48637,48261,48450,48639 | -18.21   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 16         | 2.8      | 2.29                         | 6   | 21869,22037,22205,21871,22039,22207 | -18.21   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 117.43   | 95.87                        | 6   | 6931,7106,7281,6933,7108,7283       | -18.36   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 16         | 2.87     | 2.34                         | 6   | 20357,20525,20693,20359,20527,20695 | -18.47   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 16         | 6.16     | 5.02                         | 6   | 39173,39362,39551,39175,39364,39553 | -18.51   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 8.09     | 6.59                         | 6   | 18873,19041,19209,18875,19043,19211 | -18.54   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1262144    | 7582.79  | 6170.61                      | 6   | 37031,37220,37409,37033,37222,37411 | -18.62   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 262144     | 1589.9   | 1293.07                      | 6   | 39838,40027,40216,39840,40029,40218 | -18.67   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 2.4      | 1.95                         | 6   | 1618,1793,1968,1620,1795,1970       | -18.75   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 12.87    | 10.45                        | 6   | 34665,34854,35043,34667,34856,35045 | -18.8    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1762144    | 10567.98 | 8561.89                      | 6   | 37045,37234,37423,37047,37236,37425 | -18.98   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 128036     | 2505.5   | 2028.63                      | 6   | 12195,12370,12545,12197,12372,12547 | -19.03   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 256        | 13.65    | 11.04                        | 6   | 42036,42225,42414,42038,42227,42416 | -19.12   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 22.44    | 18.14                        | 6   | 35820,36009,36198,35822,36011,36200 | -19.16   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 8          | 1.3      | 1.05                         | 6   | 6322,6497,6672,6324,6499,6674       | -19.23   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1012144    | 6143.87  | 4956.88                      | 6   | 37024,37213,37402,37026,37215,37404 | -19.32   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 1          | 1.24     | 1.0                          | 6   | 6301,6476,6651,6303,6478,6653       | -19.35   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 762144     | 4628.13  | 3732.04                      | 6   | 37017,37206,37395,37019,37208,37397 | -19.36   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 1          | 1.34     | 1.08                         | 6   | 4201,4376,4551,4203,4378,4553       | -19.4    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 32         | 5.36     | 4.32                         | 6   | 46551,46740,46929,46553,46742,46931 | -19.4    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 230.46   | 185.63                       | 6   | 6938,7113,7288,6940,7115,7290       | -19.45   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 128036     | 2872.67  | 2312.51                      | 6   | 9045,9220,9395,9047,9222,9397       | -19.5    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8192       | 70.79    | 56.97                        | 6   | 40937,41126,41315,40939,41128,41317 | -19.52   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 128036     | 438.53   | 352.91                       | 6   | 6945,7120,7295,6947,7122,7297       | -19.52   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1024       | 18.35    | 14.76                        | 6   | 43184,43373,43562,43186,43375,43564 | -19.56   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 32         | 3.01     | 2.42                         | 6   | 17844,18012,18180,17846,18014,18182 | -19.6    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 32         | 8.16     | 6.56                         | 6   | 34644,34833,35022,34646,34835,35024 | -19.61   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 1.17     | 0.94                         | 6   | 8401,8576,8751,8403,8578,8753       | -19.66   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 440536     | 1465.9   | 1177.1                       | 6   | 6980,7155,7330,6982,7157,7332       | -19.7    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8          | 1.82     | 1.46                         | 6   | 31585,31788,31991,31587,31790,31993 | -19.78   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 190536     | 663.02   | 531.66                       | 6   | 127,302,477,129,304,479             | -19.81   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 270.38   | 216.81                       | 6   | 4299,4474,4649,4301,4476,4651       | -19.81   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 235.21   | 188.54                       | 6   | 113,288,463,115,290,465             | -19.84   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 315536     | 1077.79  | 863.78                       | 6   | 6966,7141,7316,6968,7143,7318       | -19.86   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 253036     | 5699.3   | 4554.89                      | 6   | 9059,9234,9409,9061,9236,9411       | -20.08   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 4          | 1.54     | 1.23                         | 6   | 11565,11740,11915,11567,11742,11917 | -20.13   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 2          | 1.44     | 1.15                         | 6   | 20840,21008,21176,20842,21010,21178 | -20.14   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 6.36     | 5.06                         | 6   | 36905,37094,37283,36907,37096,37285 | -20.44   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 4.19     | 3.33                         | 6   | 18859,19027,19195,18861,19029,19197 | -20.53   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 1          | 1.21     | 0.96                         | 6   | 11551,11726,11901,11553,11728,11903 | -20.66   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 315536     | 6130.52  | 4862.59                      | 6   | 12216,12391,12566,12218,12393,12568 | -20.68   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 512        | 8.4      | 6.66                         | 6   | 23416,23584,23752,23418,23586,23754 | -20.71   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2048       | 32.55    | 25.79                        | 6   | 38088,38277,38466,38090,38279,38468 | -20.77   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 17.4     | 13.78                        | 6   | 38641,38830,39019,38643,38832,39021 | -20.8    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 8          | 1.49     | 1.18                         | 6   | 14722,14897,15072,14724,14899,15074 | -20.81   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 32         | 9.36     | 7.4                          | 6   | 35211,35400,35589,35213,35402,35591 | -20.94   |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 32         | 2.29     | 1.81                         | 6   | 27945,28148,28351,27947,28150,28353 | -20.96   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 256        | 7.77     | 6.14                         | 6   | 21393,21561,21729,21395,21563,21731 | -20.98   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 190536     | 645.95   | 509.79                       | 6   | 6952,7127,7302,6954,7129,7304       | -21.08   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 253036     | 871.76   | 687.91                       | 6   | 6959,7134,7309,6961,7136,7311       | -21.09   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 565536     | 1921.73  | 1516.09                      | 6   | 6994,7169,7344,6996,7171,7346       | -21.11   |
