+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------+------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-728899ba | patched-munro-728899ba | cnt |                 qid                 | pct_diff |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 10.48            | 11.97                  | 6   | 39195,39384,39573,39200,39389,39578 | 14.22    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 32         | 6.7              | 7.65                   | 6   | 40315,40504,40693,40320,40509,40698 | 14.18    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 2.27             | 2.59                   | 6   | 24929,25132,25335,24934,25137,25340 | 14.1     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 2.2              | 2.51                   | 6   | 29787,29990,30193,29792,29995,30198 | 14.09    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 32         | 2.08             | 2.37                   | 6   | 27946,28149,28352,27951,28154,28357 | 13.94    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 8          | 1.22             | 1.39                   | 6   | 4748,4923,5098,4753,4928,5103       | 13.93    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 2          | 1.22             | 1.39                   | 6   | 19833,20001,20169,19838,20006,20174 | 13.93    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 32         | 1.87             | 2.13                   | 6   | 30382,30585,30788,30387,30590,30793 | 13.9     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 220268     | 2152.59          | 2450.78                | 6   | 19469,19637,19805,19474,19642,19810 | 13.85    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 2          | 1.16             | 1.32                   | 6   | 5784,5959,6134,5789,5964,6139       | 13.79    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048576    | 1414.37          | 1608.53                | 6   | 31712,31915,32118,31717,31920,32123 | 13.73    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8048576    | 5542.94          | 6301.49                | 6   | 31754,31957,32160,31759,31962,32165 | 13.68    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 8          | 1.32             | 1.5                    | 6   | 7898,8073,8248,7903,8078,8253       | 13.64    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 32         | 2.07             | 2.35                   | 6   | 8962,9137,9312,8967,9142,9317       | 13.53    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 13.8             | 15.66                  | 6   | 48848,49037,49226,48853,49042,49231 | 13.48    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1048576    | 723.45           | 819.99                 | 6   | 31705,31908,32111,31710,31913,32116 | 13.34    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 32         | 4.05             | 4.59                   | 6   | 49954,50143,50332,49959,50148,50337 | 13.33    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 16         | 2.48             | 2.81                   | 6   | 22878,23046,23214,22883,23051,23219 | 13.31    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1024       | 20.07            | 22.74                  | 6   | 45453,45642,45831,45458,45647,45836 | 13.3     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 4          | 2.11             | 2.39                   | 6   | 39160,39349,39538,39165,39354,39543 | 13.27    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 8          | 1.29             | 1.46                   | 6   | 14723,14898,15073,14728,14903,15078 | 13.18    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 64         | 6.67             | 7.54                   | 6   | 48260,48449,48638,48265,48454,48643 | 13.04    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 262144     | 114.03           | 128.71                 | 6   | 34127,34330,34533,34132,34335,34538 | 12.87    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 28.31            | 31.95                  | 6   | 43759,43948,44137,43764,43953,44142 | 12.86    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 16         | 2.88             | 3.25                   | 6   | 51081,51270,51459,51086,51275,51464 | 12.85    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 4          | 1.17             | 1.32                   | 6   | 3166,3341,3516,3171,3346,3521       | 12.82    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 4048576    | 2713.79          | 3058.63                | 6   | 28681,28884,29087,28686,28889,29092 | 12.71    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 8          | 1.34             | 1.51                   | 6   | 8948,9123,9298,8953,9128,9303       | 12.69    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 5.3              | 5.97                   | 6   | 36906,37095,37284,36911,37100,37289 | 12.64    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1          | 0.95             | 1.07                   | 6   | 52187,52376,52565,52192,52381,52570 | 12.63    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 1          | 1.12             | 1.26                   | 6   | 5252,5427,5602,5257,5432,5607       | 12.5     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 4          | 1.04             | 1.17                   | 6   | 6316,6491,6666,6321,6496,6671       | 12.5     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 16         | 1.37             | 1.54                   | 6   | 1080,1255,1430,1085,1260,1435       | 12.41    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 7048576    | 4706.98          | 5286.51                | 6   | 28702,28905,29108,28707,28910,29113 | 12.31    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 2          | 1.22             | 1.37                   | 6   | 15759,15934,16109,15764,15939,16114 | 12.3     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 16         | 1.55             | 1.74                   | 6   | 15780,15955,16130,15785,15960,16135 | 12.26    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 3048576    | 2044.41          | 2294.68                | 6   | 28674,28877,29080,28679,28882,29085 | 12.24    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 16         | 1.39             | 1.56                   | 6   | 5805,5980,6155,5810,5985,6160       | 12.23    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 10.87            | 12.18                  | 6   | 46573,46762,46951,46578,46767,46956 | 12.05    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 4          | 2.1              | 2.35                   | 6   | 38026,38215,38404,38031,38220,38409 | 11.9     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 32         | 8.13             | 9.09                   | 6   | 42583,42772,42961,42588,42777,42966 | 11.81    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 3048576    | 2124.64          | 2372.73                | 6   | 31719,31922,32125,31724,31927,32130 | 11.68    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 8048576    | 5461.25          | 6095.52                | 6   | 28709,28912,29115,28714,28917,29120 | 11.61    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 1          | 1.04             | 1.16                   | 6   | 4727,4902,5077,4732,4907,5082       | 11.54    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 1          | 1.04             | 1.16                   | 6   | 19322,19490,19658,19327,19495,19663 | 11.54    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 16         | 1.82             | 2.03                   | 6   | 28548,28751,28954,28553,28756,28959 | 11.54    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 5048576    | 3518.48          | 3918.56                | 6   | 31733,31936,32139,31738,31941,32144 | 11.37    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 9.95             | 11.08                  | 6   | 45439,45628,45817,45444,45633,45822 | 11.36    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 8          | 3.26             | 3.63                   | 6   | 41435,41624,41813,41440,41629,41818 | 11.35    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 4          | 1.24             | 1.38                   | 6   | 8941,9116,9291,8946,9121,9296       | 11.29    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 32         | 1.86             | 2.07                   | 6   | 10537,10712,10887,10542,10717,10892 | 11.29    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 18.0             | 20.03                  | 6   | 48288,48477,48666,48293,48482,48671 | 11.28    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4048576    | 2793.88          | 3108.91                | 6   | 31726,31929,32132,31731,31934,32137 | 11.28    |
