+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------+------------------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values |  master  | patched-geoghegan-2-munro-3ded1b78 | cnt |                 qid                 | pct_diff |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 5048576    | 3239.32  | 3203.22                            | 6   | 28687,28890,29093,28690,28893,29096 | -1.11    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 256        | 6.97     | 6.89                               | 6   | 22401,22569,22737,22404,22572,22740 | -1.15    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 7048576    | 2622.69  | 2592.54                            | 6   | 26265,26468,26671,26268,26471,26674 | -1.15    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 119.12   | 117.72                             | 6   | 1156,1331,1506,1159,1334,1509       | -1.18    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 6048576    | 3851.72  | 3806.14                            | 6   | 30521,30724,30927,30524,30727,30930 | -1.18    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 12.16    | 12.0                               | 6   | 9528,9703,9878,9531,9706,9881       | -1.32    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 4          | 1.45     | 1.43                               | 6   | 12090,12265,12440,12093,12268,12443 | -1.38    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 262144     | 324.36   | 319.83                             | 6   | 52879,53068,53257,52882,53071,53260 | -1.4     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 4096       | 70.58    | 69.58                              | 6   | 22429,22597,22765,22432,22600,22768 | -1.42    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 230.79   | 227.49                             | 6   | 1163,1338,1513,1166,1341,1516       | -1.43    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 4.15     | 4.09                               | 6   | 27378,27581,27784,27381,27584,27787 | -1.45    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 8          | 1.36     | 1.34                               | 6   | 6847,7022,7197,6850,7025,7200       | -1.47    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 34.66    | 34.15                              | 6   | 23437,23605,23773,23440,23608,23776 | -1.47    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 8          | 2.02     | 1.99                               | 6   | 22366,22534,22702,22369,22537,22705 | -1.49    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1762144    | 2123.93  | 2092.17                            | 2   | 54055,54058                         | -1.5     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1048576    | 697.05   | 686.52                             | 6   | 31704,31907,32110,31707,31910,32113 | -1.51    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 128        | 2.57     | 2.53                               | 6   | 3200,3375,3550,3203,3378,3553       | -1.56    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 65536      | 224.8    | 221.2                              | 6   | 7988,8163,8338,7991,8166,8341       | -1.6     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1          | 1.24     | 1.22                               | 6   | 40279,40468,40657,40282,40471,40660 | -1.61    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 25.22    | 24.81                              | 6   | 29226,29429,29632,29229,29432,29635 | -1.63    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 1          | 1.22     | 1.2                                | 6   | 10501,10676,10851,10504,10679,10854 | -1.64    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 64         | 10.27    | 10.1                               | 6   | 34651,34840,35029,34654,34843,35032 | -1.66    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 16         | 5.41     | 5.32                               | 6   | 35771,35960,36149,35774,35963,36152 | -1.66    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 4          | 1.18     | 1.16                               | 6   | 26097,26300,26503,26100,26303,26506 | -1.69    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 256        | 4.13     | 4.06                               | 6   | 14232,14407,14582,14235,14410,14585 | -1.69    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 4          | 2.3      | 2.26                               | 6   | 35757,35946,36135,35760,35949,36138 | -1.74    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 2          | 1.14     | 1.12                               | 6   | 533,708,883,536,711,886             | -1.75    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 16         | 1.13     | 1.11                               | 6   | 52781,52970,53159,52784,52973,53162 | -1.77    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 378036     | 1273.87  | 1251.15                            | 6   | 8023,8198,8373,8026,8201,8376       | -1.78    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 8.88     | 8.72                               | 6   | 45991,46180,46369,45994,46183,46372 | -1.8     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2          | 1.11     | 1.09                               | 6   | 52193,52382,52571,52196,52385,52574 | -1.8     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 9048576    | 3355.31  | 3294.29                            | 6   | 26279,26482,26685,26282,26485,26688 | -1.82    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 32         | 2.18     | 2.14                               | 6   | 13686,13861,14036,13689,13864,14039 | -1.83    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 2          | 1.08     | 1.06                               | 6   | 26699,26902,27105,26702,26905,27108 | -1.85    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 42.67    | 41.87                              | 6   | 35834,36023,36212,35837,36026,36215 | -1.87    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 2.11     | 2.07                               | 6   | 26727,26930,27133,26730,26933,27136 | -1.9     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 16         | 3.13     | 3.07                               | 6   | 48245,48434,48623,48248,48437,48626 | -1.92    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 9.88     | 9.69                               | 6   | 1128,1303,1478,1131,1306,1481       | -1.92    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8          | 1.53     | 1.5                                | 6   | 34021,34224,34427,34024,34227,34430 | -1.96    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2          | 1.02     | 1.0                                | 6   | 45389,45578,45767,45392,45581,45770 | -1.96    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 11.37    | 11.14                              | 6   | 8478,8653,8828,8481,8656,8831       | -2.02    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8          | 3.89     | 3.81                               | 6   | 40300,40489,40678,40303,40492,40681 | -2.06    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 6.29     | 6.16                               | 6   | 10564,10739,10914,10567,10742,10917 | -2.07    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 64         | 1.93     | 1.89                               | 6   | 1093,1268,1443,1096,1271,1446       | -2.07    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8          | 1.93     | 1.89                               | 6   | 49939,50128,50317,49942,50131,50320 | -2.07    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 12.02    | 11.77                              | 6   | 34672,34861,35050,34675,34864,35053 | -2.08    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 64         | 9.61     | 9.41                               | 6   | 46558,46747,46936,46561,46750,46939 | -2.08    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 1024       | 2.88     | 2.82                               | 6   | 26153,26356,26559,26156,26359,26562 | -2.08    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1          | 0.96     | 0.94                               | 6   | 49351,49540,49729,49354,49543,49732 | -2.08    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 189018     | 1356.61  | 1328.14                            | 6   | 23493,23661,23829,23496,23664,23832 | -2.1     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 256        | 3.78     | 3.7                                | 6   | 5832,6007,6182,5835,6010,6185       | -2.12    |
