+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------+------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values |  master  | patched-728899ba | cnt |                 qid                 |   diff   | pct_diff |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 8          | 1.34     | 1.38             | 6   | 22,197,372,23,198,373               | 0.04     | 2.99     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 16         | 1.6      | 1.64             | 6   | 13154,13329,13504,13155,13330,13505 | 0.04     | 2.5      |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 2.72     | 2.76             | 6   | 8450,8625,8800,8451,8626,8801       | 0.04     | 1.47     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 512        | 12.06    | 12.1             | 6   | 12664,12839,13014,12665,12840,13015 | 0.04     | 0.33     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 256        | 2.8      | 2.83             | 6   | 7932,8107,8282,7933,8108,8283       | 0.03     | 1.07     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 64         | 1.94     | 1.97             | 6   | 43,218,393,44,219,394               | 0.03     | 1.55     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 1          | 1.08     | 1.11             | 6   | 7876,8051,8226,7877,8052,8227       | 0.03     | 2.78     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 8          | 1.29     | 1.32             | 6   | 7897,8072,8247,7898,8073,8248       | 0.03     | 2.33     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 2          | 1.25     | 1.28             | 6   | 18824,18992,19160,18825,18993,19161 | 0.03     | 2.4      |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 2          | 1.08     | 1.11             | 6   | 26699,26902,27105,26700,26903,27106 | 0.03     | 2.78     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 16         | 1.92     | 1.95             | 6   | 24893,25096,25299,24894,25097,25300 | 0.03     | 1.56     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 0.91     | 0.94             | 6   | 26083,26286,26489,26084,26287,26490 | 0.03     | 3.3      |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 64         | 3.23     | 3.26             | 6   | 23395,23563,23731,23396,23564,23732 | 0.03     | 0.93     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 4          | 1.19     | 1.21             | 6   | 5790,5965,6140,5791,5966,6141       | 0.02     | 1.68     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 32         | 2.05     | 2.07             | 6   | 8961,9136,9311,8962,9137,9312       | 0.02     | 0.98     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 16         | 1.53     | 1.55             | 6   | 14204,14379,14554,14205,14380,14555 | 0.02     | 1.31     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 128        | 2.6      | 2.62             | 6   | 14225,14400,14575,14226,14401,14576 | 0.02     | 0.77     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 16         | 1.72     | 1.74             | 6   | 16304,16479,16654,16305,16480,16655 | 0.02     | 1.16     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 2          | 1.45     | 1.47             | 6   | 16808,16976,17144,16809,16977,17145 | 0.02     | 1.38     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 3.38     | 3.4              | 6   | 26160,26363,26566,26161,26364,26567 | 0.02     | 0.59     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 2          | 1.12     | 1.14             | 6   | 8,183,358,9,184,359                 | 0.02     | 1.79     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 5.19     | 5.21             | 6   | 26769,26972,27175,26770,26973,27176 | 0.02     | 0.39     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 2          | 1.25     | 1.26             | 6   | 13658,13833,14008,13659,13834,14009 | 0.01     | 0.8      |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 2          | 1.18     | 1.19             | 6   | 14183,14358,14533,14184,14359,14534 | 0.01     | 0.85     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 32         | 1.9      | 1.9              | 6   | 2661,2836,3011,2662,2837,3012       | 0.0      | 0.0      |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 128        | 2.28     | 2.28             | 6   | 6875,7050,7225,6876,7051,7226       | 0.0      | 0.0      |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 4          | 1.66     | 1.66             | 6   | 20847,21015,21183,20848,21016,21184 | 0.0      | 0.0      |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 4          | 1.58     | 1.58             | 6   | 21351,21519,21687,21352,21520,21688 | 0.0      | 0.0      |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 2          | 1.37     | 1.37             | 6   | 22856,23024,23192,22857,23025,23193 | 0.0      | 0.0      |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 8          | 2.04     | 2.04             | 6   | 22870,23038,23206,22871,23039,23207 | 0.0      | 0.0      |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 1          | 1.11     | 1.11             | 6   | 23353,23521,23689,23354,23522,23690 | 0.0      | 0.0      |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 2          | 1.21     | 1.21             | 6   | 27308,27511,27714,27309,27512,27715 | 0.0      | 0.0      |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 1.93     | 1.93             | 6   | 27329,27532,27735,27330,27533,27736 | 0.0      | 0.0      |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 32         | 1.88     | 1.87             | 6   | 561,736,911,562,737,912             | -0.01    | -0.53    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 64         | 2.01     | 2.0              | 6   | 4768,4943,5118,4769,4944,5119       | -0.01    | -0.5     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 8          | 2.03     | 2.02             | 6   | 23374,23542,23710,23375,23543,23711 | -0.01    | -0.49    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 32         | 1.54     | 1.53             | 6   | 1086,1261,1436,1087,1262,1437       | -0.01    | -0.65    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 2          | 1.14     | 1.13             | 6   | 533,708,883,534,709,884             | -0.01    | -0.88    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 16         | 1.6      | 1.59             | 6   | 2654,2829,3004,2655,2830,3005       | -0.01    | -0.63    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 16         | 1.54     | 1.53             | 6   | 6854,7029,7204,6855,7030,7205       | -0.01    | -0.65    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 8          | 1.43     | 1.42             | 6   | 10522,10697,10872,10523,10698,10873 | -0.01    | -0.7     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 256        | 3.2      | 3.19             | 6   | 16332,16507,16682,16333,16508,16683 | -0.01    | -0.31    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 1.14     | 1.12             | 6   | 9451,9626,9801,9452,9627,9802       | -0.02    | -1.75    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 8          | 1.31     | 1.29             | 6   | 1597,1772,1947,1598,1773,1948       | -0.02    | -1.53    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 2          | 1.08     | 1.06             | 6   | 6308,6483,6658,6309,6484,6659       | -0.02    | -1.85    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 8          | 1.53     | 1.51             | 6   | 16297,16472,16647,16298,16473,16648 | -0.02    | -1.31    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 8          | 2.13     | 2.11             | 6   | 17326,17494,17662,17327,17495,17663 | -0.02    | -0.94    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 4          | 1.68     | 1.66             | 6   | 20343,20511,20679,20344,20512,20680 | -0.02    | -1.19    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 1          | 1.08     | 1.06             | 6   | 21841,22009,22177,21842,22010,22178 | -0.02    | -1.85    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 2          | 1.27     | 1.25             | 6   | 21848,22016,22184,21849,22017,22185 | -0.02    | -1.57    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 7.7      | 7.68             | 6   | 17872,18040,18208,17873,18041,18209 | -0.02    | -0.26    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 1024       | 11.47    | 11.45            | 6   | 14246,14421,14596,14247,14422,14597 | -0.02    | -0.17    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 1          | 1.15     | 1.12             | 6   | 14176,14351,14526,14177,14352,14527 | -0.03    | -2.61    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 8          | 2.05     | 2.02             | 6   | 23878,24046,24214,23879,24047,24215 | -0.03    | -1.46    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 16         | 1.57     | 1.54             | 6   | 29,204,379,30,205,380               | -0.03    | -1.91    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 32         | 2.02     | 1.99             | 6   | 13161,13336,13511,13162,13337,13512 | -0.03    | -1.49    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 1          | 1.05     | 1.02             | 6   | 15226,15401,15576,15227,15402,15577 | -0.03    | -2.86    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 32         | 2.02     | 1.99             | 6   | 24900,25103,25306,24901,25104,25307 | -0.03    | -1.49    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 64         | 3.66     | 3.63             | 6   | 22387,22555,22723,22388,22556,22724 | -0.03    | -0.82    |
