+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------+------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-43ff7415 | patched-munro-728899ba | cnt |                 qid                 |   diff   | pct_diff |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 15.61                      | 15.3                   | 6   | 89,264,439,91,266,441               | -0.31    | -1.99    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 5.72                       | 5.41                   | 6   | 75,250,425,77,252,427               | -0.31    | -5.42    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 2          | 1.42                       | 1.11                   | 6   | 15237,15412,15587,15239,15414,15589 | -0.31    | -21.83   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 256        | 5.15                       | 4.84                   | 6   | 17869,18037,18205,17871,18039,18207 | -0.31    | -6.02    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 282768     | 4469.84                    | 4469.53                | 6   | 22510,22678,22846,22512,22680,22848 | -0.31    | -0.01    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 16         | 1.91                       | 1.59                   | 6   | 8958,9133,9308,8960,9135,9310       | -0.32    | -16.75   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 64         | 3.11                       | 2.79                   | 6   | 17855,18023,18191,17857,18025,18193 | -0.32    | -10.29   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 64         | 2.6                        | 2.28                   | 6   | 2672,2847,3022,2674,2849,3024       | -0.32    | -12.31   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 8          | 2.31                       | 1.98                   | 6   | 16826,16994,17162,16828,16996,17164 | -0.33    | -14.29   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 8          | 2.27                       | 1.94                   | 6   | 17330,17498,17666,17332,17500,17668 | -0.33    | -14.54   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 64         | 3.47                       | 3.14                   | 6   | 21887,22055,22223,21889,22057,22225 | -0.33    | -9.51    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 5.58                       | 5.24                   | 6   | 4793,4968,5143,4795,4970,5145       | -0.34    | -6.09    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 1024       | 7.01                       | 6.67                   | 6   | 15300,15475,15650,15302,15477,15652 | -0.34    | -4.85    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 64         | 3.42                       | 3.08                   | 6   | 22391,22559,22727,22393,22561,22729 | -0.34    | -9.94    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 14.46                      | 14.12                  | 6   | 20403,20571,20739,20405,20573,20741 | -0.34    | -2.35    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 4          | 1.41                       | 1.06                   | 6   | 15769,15944,16119,15771,15946,16121 | -0.35    | -24.82   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 135.99                     | 135.64                 | 6   | 17911,18079,18247,17913,18081,18249 | -0.35    | -0.26    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 9.41                       | 9.05                   | 6   | 2175,2350,2525,2177,2352,2527       | -0.36    | -3.83    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 3.94                       | 3.58                   | 6   | 1118,1293,1468,1120,1295,1470       | -0.36    | -9.14    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 32         | 2.85                       | 2.49                   | 6   | 19360,19528,19696,19362,19530,19698 | -0.36    | -12.63   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 7.46                       | 7.1                    | 6   | 17876,18044,18212,17878,18046,18214 | -0.36    | -4.83    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 11.14                      | 10.78                  | 6   | 23924,24092,24260,23926,24094,24262 | -0.36    | -3.23    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 1.47                       | 1.1                    | 6   | 8405,8580,8755,8407,8582,8757       | -0.37    | -25.17   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 3.2                        | 2.83                   | 6   | 61,236,411,63,238,413               | -0.37    | -11.56   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 8.52                       | 8.14                   | 6   | 20396,20564,20732,20398,20566,20734 | -0.38    | -4.46    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 256        | 6.89                       | 6.51                   | 6   | 22405,22573,22741,22407,22575,22743 | -0.38    | -5.52    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 8          | 2.32                       | 1.94                   | 6   | 20858,21026,21194,20860,21028,21196 | -0.38    | -16.38   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 8.03                       | 7.64                   | 6   | 19388,19556,19724,19390,19558,19726 | -0.39    | -4.86    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 1024       | 20.93                      | 20.54                  | 6   | 23931,24099,24267,23933,24101,24269 | -0.39    | -1.86    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 32         | 3.11                       | 2.71                   | 6   | 23896,24064,24232,23898,24066,24234 | -0.4     | -12.86   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 2.7                        | 2.3                    | 6   | 1629,1804,1979,1631,1806,1981       | -0.4     | -14.81   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 3.74                       | 3.34                   | 6   | 2161,2336,2511,2163,2338,2513       | -0.4     | -10.7    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 8.62                       | 8.21                   | 6   | 21908,22076,22244,21910,22078,22246 | -0.41    | -4.76    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 3.84                       | 3.43                   | 6   | 6361,6536,6711,6363,6538,6713       | -0.41    | -10.68   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 32         | 2.68                       | 2.27                   | 6   | 24400,24568,24736,24402,24570,24738 | -0.41    | -15.3    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 8          | 2.67                       | 2.25                   | 6   | 19346,19514,19682,19348,19516,19684 | -0.42    | -15.73   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 32         | 2.87                       | 2.44                   | 6   | 17848,18016,18184,17850,18018,18186 | -0.43    | -14.98   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 8.66                       | 8.22                   | 6   | 25562,25765,25968,25564,25767,25970 | -0.44    | -5.08    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 32         | 2.95                       | 2.51                   | 6   | 20368,20536,20704,20370,20538,20706 | -0.44    | -14.92   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 256        | 5.58                       | 5.14                   | 6   | 24421,24589,24757,24423,24591,24759 | -0.44    | -7.89    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 256        | 3.31                       | 2.85                   | 6   | 6886,7061,7236,6888,7063,7238       | -0.46    | -13.9    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 64         | 3.87                       | 3.41                   | 6   | 22895,23063,23231,22897,23065,23233 | -0.46    | -11.89   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 512        | 11.29                      | 10.82                  | 6   | 19892,20060,20228,19894,20062,20230 | -0.47    | -4.16    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 1          | 1.45                       | 0.98                   | 6   | 530,705,880,532,707,882             | -0.47    | -32.41   |
