+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+---------------+-------------------------+-----+-------------------------------------+-----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-munro | patched-geoghegan-munro | cnt |                 qid                 |   diff    | pct_diff |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 262144     | 1558.21       | 1535.8                  | 6   | 1310,1445,1580,1309,1444,1579       | -22.41    | -1.44    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 43.64         | 19.82                   | 6   | 8330,8450,8570,8329,8449,8569       | -23.82    | -54.58   |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 512144     | 2647.11       | 2623.25                 | 6   | 4555,4690,4825,4554,4689,4824       | -23.86    | -0.9     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 95268      | 1384.66       | 1360.06                 | 6   | 7290,7410,7530,7289,7409,7529       | -24.6     | -1.78    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 262144     | 961.01        | 936.34                  | 6   | 905,1040,1175,904,1039,1174         | -24.67    | -2.57    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 262144     | 1376.04       | 1350.34                 | 6   | 2525,2660,2795,2524,2659,2794       | -25.7     | -1.87    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 262144     | 1316.27       | 1289.46                 | 6   | 4145,4280,4415,4144,4279,4414       | -26.81    | -2.04    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 512144     | 1698.06       | 1670.66                 | 6   | 5365,5500,5635,5364,5499,5634       | -27.4     | -1.61    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8192       | 79.69         | 51.88                   | 6   | 4120,4255,4390,4119,4254,4389       | -27.81    | -34.9    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 262144     | 1474.42       | 1444.82                 | 6   | 500,635,770,499,634,769             | -29.6     | -2.01    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 32768      | 743.95        | 714.12                  | 2   | 10520,10519                         | -29.83    | -4.01    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 65536      | 366.17        | 336.21                  | 6   | 2515,2650,2785,2514,2649,2784       | -29.96    | -8.18    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1762144    | 6315.4        | 6284.53                 | 6   | 6200,6335,6470,6199,6334,6469       | -30.87    | -0.49    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 512144     | 2585.15       | 2554.07                 | 6   | 2935,3070,3205,2934,3069,3204       | -31.08    | -1.2     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 762144     | 4461.51       | 4429.18                 | 6   | 1320,1455,1590,1319,1454,1589       | -32.33    | -0.72    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2012144    | 11005.26      | 10972.62                | 6   | 535,670,805,534,669,804             | -32.64    | -0.3     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1762144    | 6274.56       | 6241.91                 | 6   | 935,1070,1205,934,1069,1204         | -32.65    | -0.52    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2012144    | 11786.2       | 11753.51                | 6   | 1345,1480,1615,1344,1479,1614       | -32.69    | -0.28    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 512144     | 2417.47       | 2384.63                 | 6   | 2125,2260,2395,2124,2259,2394       | -32.84    | -1.36    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1262144    | 6923.87       | 6890.64                 | 6   | 520,655,790,519,654,789             | -33.23    | -0.48    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1262144    | 6950.43       | 6916.94                 | 6   | 4975,5110,5245,4974,5109,5244       | -33.49    | -0.48    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 85.26         | 51.66                   | 6   | 8335,8455,8575,8334,8454,8574       | -33.6     | -39.41   |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 62.29         | 28.68                   | 6   | 2090,2225,2360,2089,2224,2359       | -33.61    | -53.96   |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 83.67         | 50.05                   | 6   | 9055,9175,9295,9054,9174,9294       | -33.62    | -40.18   |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1012144    | 3298.54       | 3263.75                 | 6   | 5375,5510,5645,5374,5509,5644       | -34.79    | -1.05    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 251518     | 3541.5        | 3505.77                 | 6   | 7315,7435,7555,7314,7434,7554       | -35.73    | -1.01    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 762144     | 4204.0        | 4168.08                 | 6   | 4965,5100,5235,4964,5099,5234       | -35.92    | -0.85    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 262144     | 1535.38       | 1499.23                 | 6   | 5765,5900,6035,5764,5899,6034       | -36.15    | -2.35    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1762144    | 8764.5        | 8728.18                 | 6   | 4175,4310,4445,4174,4309,4444       | -36.32    | -0.41    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 512144     | 2838.9        | 2802.5                  | 6   | 505,640,775,504,639,774             | -36.4     | -1.28    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 2048       | 163.28        | 126.8                   | 6   | 10140,10260,10380,10139,10259,10379 | -36.48    | -22.34   |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 762144     | 4450.53       | 4410.36                 | 6   | 5775,5910,6045,5774,5909,6044       | -40.17    | -0.9     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1262144    | 6304.2        | 6263.81                 | 6   | 2950,3085,3220,2949,3084,3219       | -40.39    | -0.64    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 762144     | 3783.05       | 3742.29                 | 6   | 4155,4290,4425,4154,4289,4424       | -40.76    | -1.08    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 512144     | 1866.53       | 1825.57                 | 6   | 910,1045,1180,909,1044,1179         | -40.96    | -2.19    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 762144     | 2504.59       | 2462.78                 | 6   | 105,240,375,104,239,374             | -41.81    | -1.67    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 4096       | 136.19        | 94.04                   | 6   | 9785,9905,10025,9784,9904,10024     | -42.15    | -30.95   |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1762144    | 8490.65       | 8447.89                 | 6   | 3770,3905,4040,3769,3904,4039       | -42.76    | -0.5     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1762144    | 8157.44       | 8114.61                 | 6   | 2150,2285,2420,2149,2284,2419       | -42.83    | -0.53    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 136.26        | 92.55                   | 6   | 7985,8105,8225,7984,8104,8224       | -43.71    | -32.08   |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 762144     | 3839.17       | 3794.51                 | 6   | 2940,3075,3210,2939,3074,3209       | -44.66    | -1.16    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1762144    | 9607.02       | 9562.18                 | 6   | 530,665,800,529,664,799             | -44.84    | -0.47    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 106.38        | 61.02                   | 6   | 6545,6665,6785,6544,6664,6784       | -45.36    | -42.64   |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1012144    | 5920.81       | 5874.96                 | 6   | 5780,5915,6050,5779,5914,6049       | -45.85    | -0.77    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1262144    | 7396.85       | 7350.65                 | 6   | 5785,5920,6055,5784,5919,6054       | -46.2     | -0.62    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 65536      | 380.26        | 333.88                  | 6   | 4135,4270,4405,4134,4269,4404       | -46.38    | -12.2    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1512144    | 7520.57       | 7474.02                 | 6   | 4170,4305,4440,4169,4304,4439       | -46.55    | -0.62    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 222.02        | 174.95                  | 6   | 2915,3050,3185,2914,3049,3184       | -47.07    | -21.2    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 82.48         | 34.58                   | 6   | 10135,10255,10375,10134,10254,10374 | -47.9     | -58.07   |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 512144     | 2553.72       | 2505.51                 | 6   | 4150,4285,4420,4149,4284,4419       | -48.21    | -1.89    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1262144    | 5870.72       | 5821.2                  | 6   | 2140,2275,2410,2139,2274,2409       | -49.52    | -0.84    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1012144    | 4971.93       | 4921.99                 | 6   | 1730,1865,2000,1729,1864,1999       | -49.94    | -1.0     |
