+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------+----------------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values |  master  | patched-geoghegan-munro-43ff7415 | cnt |                 qid                 |   diff   | pct_diff |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 617.8    | 244.43                           | 6   | 6406,6581,6756,6411,6586,6761       | -373.37  | -60.44   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 645.62   | 268.13                           | 6   | 12181,12356,12531,12186,12361,12536 | -377.49  | -58.47   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 640.9    | 260.27                           | 6   | 22947,23115,23283,22952,23120,23288 | -380.63  | -59.39   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 625.88   | 244.76                           | 6   | 631,806,981,636,811,986             | -381.12  | -60.89   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 565536     | 4221.99  | 3832.91                          | 6   | 2269,2444,2619,2274,2449,2624       | -389.08  | -9.22    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 644.91   | 255.48                           | 6   | 17403,17571,17739,17408,17576,17744 | -389.43  | -60.39   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 282768     | 4336.96  | 3942.1                           | 6   | 18978,19146,19314,18983,19151,19319 | -394.86  | -9.1     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 565536     | 1937.89  | 1536.03                          | 6   | 169,344,519,174,349,524             | -401.86  | -20.74   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 503036     | 4004.18  | 3600.74                          | 6   | 13287,13462,13637,13292,13467,13642 | -403.44  | -10.08   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 565536     | 1921.73  | 1513.05                          | 6   | 6994,7169,7344,6999,7174,7349       | -408.68  | -21.27   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 2048576    | 3182.11  | 2746.94                          | 6   | 26839,27042,27245,26844,27047,27250 | -435.17  | -13.68   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 1289.69  | 787.13                           | 6   | 12713,12888,13063,12718,12893,13068 | -502.56  | -38.97   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 565536     | 4500.07  | 3960.68                          | 6   | 13294,13469,13644,13299,13474,13649 | -539.39  | -11.99   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 1477.13  | 933.55                           | 6   | 14813,14988,15163,14818,14993,15168 | -543.58  | -36.8    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 565536     | 4485.37  | 3928.27                          | 6   | 10669,10844,11019,10674,10849,11024 | -557.1   | -12.42   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 440536     | 3847.07  | 3232.5                           | 6   | 13280,13455,13630,13285,13460,13635 | -614.57  | -15.98   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 190536     | 3069.95  | 2429.79                          | 6   | 5377,5552,5727,5382,5557,5732       | -640.16  | -20.85   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 1002.86  | 355.34                           | 6   | 20434,20602,20770,20439,20607,20775 | -647.52  | -64.57   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 1011.36  | 360.64                           | 6   | 21946,22114,22282,21951,22119,22287 | -650.72  | -64.34   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 1055.66  | 378.76                           | 6   | 2738,2913,3088,2743,2918,3093       | -676.9   | -64.12   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 1007.47  | 329.13                           | 6   | 19426,19594,19762,19431,19599,19767 | -678.34  | -67.33   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 65536      | 1062.82  | 380.99                           | 6   | 5363,5538,5713,5368,5543,5718       | -681.83  | -64.15   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 1065.6   | 383.03                           | 6   | 3788,3963,4138,3793,3968,4143       | -682.57  | -64.05   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 1067.02  | 377.74                           | 6   | 4313,4488,4663,4318,4493,4668       | -689.28  | -64.6    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 1029.75  | 329.96                           | 6   | 20938,21106,21274,20943,21111,21279 | -699.79  | -67.96   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 32768      | 1279.14  | 574.22                           | 6   | 23962,24130,24298,23967,24135,24303 | -704.92  | -55.11   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 1275.48  | 567.85                           | 6   | 18418,18586,18754,18423,18591,18759 | -707.63  | -55.48   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 190536     | 3732.03  | 3013.12                          | 6   | 12202,12377,12552,12207,12382,12557 | -718.91  | -19.26   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 1292.06  | 562.96                           | 6   | 11138,11313,11488,11143,11318,11493 | -729.1   | -56.43   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 190536     | 3720.33  | 2989.76                          | 6   | 11152,11327,11502,11157,11332,11507 | -730.57  | -19.64   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 65536      | 1255.68  | 515.62                           | 6   | 7463,7638,7813,7468,7643,7818       | -740.06  | -58.94   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 65536      | 1250.48  | 506.05                           | 6   | 1688,1863,2038,1693,1868,2043       | -744.43  | -59.53   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 65536      | 1246.99  | 487.95                           | 6   | 638,813,988,643,818,993             | -759.04  | -60.87   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 1251.37  | 489.68                           | 6   | 6413,6588,6763,6418,6593,6768       | -761.69  | -60.87   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 1292.24  | 528.97                           | 6   | 12188,12363,12538,12193,12368,12543 | -763.27  | -59.07   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 1276.6   | 512.09                           | 6   | 22954,23122,23290,22959,23127,23295 | -764.51  | -59.89   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 1284.88  | 512.29                           | 6   | 17410,17578,17746,17415,17583,17751 | -772.59  | -60.13   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 65536      | 1285.42  | 477.55                           | 6   | 13763,13938,14113,13768,13943,14118 | -807.87  | -62.85   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 65536      | 1483.84  | 650.75                           | 6   | 9038,9213,9388,9043,9218,9393       | -833.09  | -56.14   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 65536      | 1488.2   | 646.34                           | 6   | 15863,16038,16213,15868,16043,16218 | -841.86  | -56.57   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 128036     | 2075.79  | 1190.7                           | 6   | 3795,3970,4145,3800,3975,4150       | -885.09  | -42.64   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 8048576    | 13409.98 | 12498.19                         | 6   | 25663,25866,26069,25668,25871,26074 | -911.79  | -6.8     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 128036     | 2872.67  | 1830.3                           | 6   | 9045,9220,9395,9050,9225,9400       | -1042.37 | -36.29   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 128036     | 2521.9   | 1455.67                          | 6   | 13770,13945,14120,13775,13950,14125 | -1066.23 | -42.28   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 253036     | 5694.89  | 4615.22                          | 6   | 10109,10284,10459,10114,10289,10464 | -1079.67 | -18.96   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 128036     | 2891.48  | 1804.07                          | 6   | 15870,16045,16220,15875,16050,16225 | -1087.41 | -37.61   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 128036     | 2897.37  | 1793.2                           | 6   | 10095,10270,10445,10100,10275,10450 | -1104.17 | -38.11   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 128036     | 2936.77  | 1823.78                          | 6   | 14820,14995,15170,14825,15000,15175 | -1112.99 | -37.9    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 315536     | 6122.78  | 5004.44                          | 6   | 12741,12916,13091,12746,12921,13096 | -1118.34 | -18.27   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 378036     | 6074.87  | 4809.22                          | 6   | 5398,5573,5748,5403,5578,5753       | -1265.65 | -20.83   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 64018      | 1977.66  | 698.02                           | 6   | 21953,22121,22289,21958,22126,22294 | -1279.64 | -64.7    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 64018      | 1980.58  | 692.33                           | 6   | 20441,20609,20777,20446,20614,20782 | -1288.25 | -65.04   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 128036     | 2076.45  | 743.17                           | 6   | 5370,5545,5720,5375,5550,5725       | -1333.28 | -64.21   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 64018      | 1980.46  | 628.76                           | 6   | 19433,19601,19769,19438,19606,19774 | -1351.7  | -68.25   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 128036     | 2090.1   | 735.8                            | 6   | 4320,4495,4670,4325,4500,4675       | -1354.3  | -64.8    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 128036     | 2090.12  | 735.6                            | 6   | 2745,2920,3095,2750,2925,3100       | -1354.52 | -64.81   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 64018      | 2486.88  | 1126.59                          | 6   | 18425,18593,18761,18430,18598,18766 | -1360.29 | -54.7    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 64018      | 1993.61  | 632.91                           | 6   | 20945,21113,21281,20950,21118,21286 | -1360.7  | -68.25   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 64018      | 2498.43  | 1108.61                          | 6   | 23969,24137,24305,23974,24142,24310 | -1389.82 | -55.63   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 128036     | 2486.94  | 1095.65                          | 6   | 11145,11320,11495,11150,11325,11500 | -1391.29 | -55.94   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 128036     | 2408.37  | 988.98                           | 6   | 1695,1870,2045,1700,1875,2050       | -1419.39 | -58.94   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 128036     | 2506.12  | 1058.52                          | 6   | 12720,12895,13070,12725,12900,13075 | -1447.6  | -57.76   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 128036     | 2439.56  | 989.71                           | 6   | 7470,7645,7820,7475,7650,7825       | -1449.85 | -59.43   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 378036     | 7412.58  | 5958.39                          | 6   | 12748,12923,13098,12753,12928,13103 | -1454.19 | -19.62   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 128036     | 2505.5   | 1042.74                          | 6   | 12195,12370,12545,12200,12375,12550 | -1462.76 | -58.38   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 190536     | 3732.45  | 2260.55                          | 6   | 12727,12902,13077,12732,12907,13082 | -1471.9  | -39.44   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 128036     | 2428.88  | 945.16                           | 6   | 6420,6595,6770,6425,6600,6775       | -1483.72 | -61.09   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 128036     | 2433.3   | 942.22                           | 6   | 645,820,995,650,825,1000            | -1491.08 | -61.28   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 64018      | 2502.42  | 986.25                           | 6   | 22961,23129,23297,22966,23134,23302 | -1516.17 | -60.59   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 64018      | 2513.9   | 978.87                           | 6   | 17417,17585,17753,17422,17590,17758 | -1535.03 | -61.06   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 190536     | 3720.44  | 2166.12                          | 6   | 13777,13952,14127,13782,13957,14132 | -1554.32 | -41.78   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 190536     | 4346.8   | 2701.61                          | 6   | 10102,10277,10452,10107,10282,10457 | -1645.19 | -37.85   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 253036     | 4051.21  | 2330.38                          | 6   | 4334,4509,4684,4339,4514,4689       | -1720.83 | -42.48   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 440536     | 8658.74  | 6899.66                          | 6   | 12755,12930,13105,12760,12935,13110 | -1759.08 | -20.32   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 253036     | 4919.67  | 3086.05                          | 6   | 11159,11334,11509,11164,11339,11514 | -1833.62 | -37.27   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 95268      | 2946.21  | 1041.7                           | 6   | 20448,20616,20784,20453,20621,20789 | -1904.51 | -64.64   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 95268      | 2938.8   | 1028.2                           | 6   | 21960,22128,22296,21965,22133,22301 | -1910.6  | -65.01   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 190536     | 3092.38  | 1108.8                           | 6   | 3802,3977,4152,3807,3982,4157       | -1983.58 | -64.14   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 190536     | 3092.25  | 1091.56                          | 6   | 4327,4502,4677,4332,4507,4682       | -2000.69 | -64.7    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 190536     | 3093.82  | 1091.26                          | 6   | 2752,2927,3102,2757,2932,3107       | -2002.56 | -64.73   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 95268      | 2945.39  | 939.65                           | 6   | 19440,19608,19776,19445,19613,19781 | -2005.74 | -68.1    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 95268      | 2954.11  | 941.19                           | 6   | 20952,21120,21288,20957,21125,21293 | -2012.92 | -68.14   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 95268      | 3715.87  | 1665.34                          | 6   | 18432,18600,18768,18437,18605,18773 | -2050.53 | -55.18   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 95268      | 3699.59  | 1647.56                          | 6   | 23976,24144,24312,23981,24149,24317 | -2052.03 | -55.47   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 503036     | 9853.56  | 7801.15                          | 6   | 12237,12412,12587,12242,12417,12592 | -2052.41 | -20.83   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 190536     | 3602.56  | 1486.14                          | 6   | 1702,1877,2052,1707,1882,2057       | -2116.42 | -58.75   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 253036     | 5699.3   | 3545.74                          | 6   | 9059,9234,9409,9064,9239,9414       | -2153.56 | -37.79   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 190536     | 3623.09  | 1463.32                          | 6   | 7477,7652,7827,7482,7657,7832       | -2159.77 | -59.61   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 190536     | 3577.57  | 1397.11                          | 6   | 652,827,1002,657,832,1007           | -2180.46 | -60.95   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 253036     | 5761.19  | 3568.07                          | 6   | 15884,16059,16234,15889,16064,16239 | -2193.12 | -38.07   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 565536     | 12717.83 | 10509.14                         | 6   | 14869,15044,15219,14874,15049,15224 | -2208.69 | -17.37   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 95268      | 3696.82  | 1485.4                           | 6   | 17424,17592,17760,17429,17597,17765 | -2211.42 | -59.82   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 190536     | 3607.1   | 1390.92                          | 6   | 6427,6602,6777,6432,6607,6782       | -2216.18 | -61.44   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 503036     | 11358.63 | 9085.14                          | 6   | 9087,9262,9437,9092,9267,9442       | -2273.49 | -20.02   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 95268      | 3733.91  | 1451.48                          | 6   | 22968,23136,23304,22973,23141,23309 | -2282.43 | -61.13   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 315536     | 6130.52  | 3748.84                          | 6   | 12216,12391,12566,12221,12396,12571 | -2381.68 | -38.85   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 190536     | 4290.77  | 1879.19                          | 6   | 9052,9227,9402,9057,9232,9407       | -2411.58 | -56.2    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 190536     | 4290.47  | 1877.76                          | 6   | 14827,15002,15177,14832,15007,15182 | -2412.71 | -56.23   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 190536     | 4312.94  | 1865.09                          | 6   | 15877,16052,16227,15882,16057,16232 | -2447.85 | -56.76   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 126518     | 3899.75  | 1362.54                          | 6   | 21967,22135,22303,21972,22140,22308 | -2537.21 | -65.06   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 126518     | 3919.59  | 1354.85                          | 6   | 20455,20623,20791,20460,20628,20796 | -2564.74 | -65.43   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 253036     | 4082.21  | 1453.18                          | 6   | 2759,2934,3109,2764,2939,3114       | -2629.03 | -64.4    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 126518     | 3886.61  | 1255.2                           | 6   | 20959,21127,21295,20964,21132,21300 | -2631.41 | -67.7    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 315536     | 7089.6   | 4445.6                           | 6   | 9066,9241,9416,9071,9246,9421       | -2644.0  | -37.29   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 253036     | 4119.35  | 1468.69                          | 6   | 3809,3984,4159,3814,3989,4164       | -2650.66 | -64.35   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 253036     | 4124.34  | 1461.58                          | 6   | 5384,5559,5734,5389,5564,5739       | -2662.76 | -64.56   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 126518     | 3902.95  | 1239.31                          | 6   | 19447,19615,19783,19452,19620,19788 | -2663.64 | -68.25   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 126518     | 4935.04  | 2197.36                          | 6   | 18439,18607,18775,18444,18612,18780 | -2737.68 | -55.47   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 126518     | 4948.86  | 2193.14                          | 6   | 23983,24151,24319,23988,24156,24324 | -2755.72 | -55.68   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 315536     | 7162.03  | 4398.99                          | 6   | 10116,10291,10466,10121,10296,10471 | -2763.04 | -38.58   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 378036     | 7373.41  | 4590.59                          | 6   | 11173,11348,11523,11178,11353,11528 | -2782.82 | -37.74   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 253036     | 4931.74  | 2121.35                          | 6   | 12734,12909,13084,12739,12914,13089 | -2810.39 | -56.99   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 253036     | 4761.59  | 1945.1                           | 6   | 7484,7659,7834,7489,7664,7839       | -2816.49 | -59.15   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 253036     | 4917.83  | 2070.64                          | 6   | 12209,12384,12559,12214,12389,12564 | -2847.19 | -57.9    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 378036     | 7403.94  | 4529.46                          | 6   | 12223,12398,12573,12228,12403,12578 | -2874.48 | -38.82   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 253036     | 4827.27  | 1940.5                           | 6   | 1709,1884,2059,1714,1889,2064       | -2886.77 | -59.8    |
