+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------------+----------------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-2-3ded1b78 | patched-geoghegan-munro-43ff7415 | cnt |                 qid                 |   diff   | pct_diff |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 2.16                         | 2.72                             | 6   | 25532,25735,25938,25535,25738,25941 | 0.56     | 25.93    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 65536      | 104.93                       | 105.49                           | 6   | 26806,27009,27212,26809,27012,27215 | 0.56     | 0.53     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 17.04                        | 17.59                            | 6   | 605,780,955,608,783,958             | 0.55     | 3.23     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 1024       | 20.37                        | 20.92                            | 6   | 18385,18553,18721,18388,18556,18724 | 0.55     | 2.7      |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 32         | 2.6                          | 3.14                             | 6   | 21374,21542,21710,21377,21545,21713 | 0.54     | 20.77    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 1          | 1.11                         | 1.65                             | 6   | 2103,2278,2453,2106,2281,2456       | 0.54     | 48.65    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 4096       | 36.49                        | 37.02                            | 6   | 11637,11812,11987,11640,11815,11990 | 0.53     | 1.45     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 119.64                       | 120.17                           | 6   | 18910,19078,19246,18913,19081,19249 | 0.53     | 0.44     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 95268      | 1511.0                       | 1511.53                          | 6   | 19946,20114,20282,19949,20117,20285 | 0.53     | 0.04     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 256        | 2.65                         | 3.16                             | 6   | 7934,8109,8284,7937,8112,8287       | 0.51     | 19.25    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 2          | 1.15                         | 1.66                             | 6   | 20842,21010,21178,20845,21013,21181 | 0.51     | 44.35    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 64         | 3.59                         | 4.1                              | 6   | 20877,21045,21213,20880,21048,21216 | 0.51     | 14.21    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 329.45                       | 329.96                           | 6   | 20940,21108,21276,20943,21111,21279 | 0.51     | 0.15     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 2          | 1.35                         | 1.85                             | 6   | 18826,18994,19162,18829,18997,19165 | 0.5      | 37.04    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 32768      | 257.96                       | 258.45                           | 6   | 7458,7633,7808,7461,7636,7811       | 0.49     | 0.19     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 14.86                        | 15.35                            | 6   | 6912,7087,7262,6915,7090,7265       | 0.49     | 3.3      |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 2048       | 18.35                        | 18.84                            | 6   | 3230,3405,3580,3233,3408,3583       | 0.49     | 2.67     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048       | 20.51                        | 21.0                             | 6   | 24440,24608,24776,24443,24611,24779 | 0.49     | 2.39     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 32         | 2.42                         | 2.9                              | 6   | 17846,18014,18182,17849,18017,18185 | 0.48     | 19.83    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 64         | 1.95                         | 2.42                             | 6   | 7920,8095,8270,7923,8098,8273       | 0.47     | 24.1     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 16         | 1.66                         | 2.13                             | 6   | 12631,12806,12981,12634,12809,12984 | 0.47     | 28.31    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 4096       | 35.09                        | 35.56                            | 6   | 5862,6037,6212,5865,6040,6215       | 0.47     | 1.34     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 66.86                        | 67.33                            | 6   | 17391,17559,17727,17394,17562,17730 | 0.47     | 0.7      |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 256        | 6.14                         | 6.6                              | 6   | 21395,21563,21731,21398,21566,21734 | 0.46     | 7.49     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 63.26                        | 63.71                            | 6   | 619,794,969,622,797,972             | 0.45     | 0.71     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 256        | 6.38                         | 6.83                             | 6   | 23915,24083,24251,23918,24086,24254 | 0.45     | 7.05     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 64         | 1.95                         | 2.39                             | 6   | 24909,25112,25315,24912,25115,25318 | 0.44     | 22.56    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 8          | 1.94                         | 2.38                             | 6   | 24384,24552,24720,24387,24555,24723 | 0.44     | 22.68    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 295.03                       | 295.46                           | 6   | 18413,18581,18749,18416,18584,18752 | 0.43     | 0.15     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 64         | 3.03                         | 3.46                             | 6   | 12645,12820,12995,12648,12823,12998 | 0.43     | 14.19    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 11.18                        | 11.58                            | 6   | 16873,17041,17209,16876,17044,17212 | 0.4      | 3.58     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 128        | 4.33                         | 4.71                             | 6   | 18868,19036,19204,18871,19039,19207 | 0.38     | 8.78     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 256        | 3.89                         | 4.27                             | 6   | 14234,14409,14584,14237,14412,14587 | 0.38     | 9.77     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 1024       | 9.84                         | 10.21                            | 6   | 3223,3398,3573,3226,3401,3576       | 0.37     | 3.76     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 16         | 2.26                         | 2.63                             | 6   | 18343,18511,18679,18346,18514,18682 | 0.37     | 16.37    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 4          | 1.43                         | 1.8                              | 6   | 23369,23537,23705,23372,23540,23708 | 0.37     | 25.87    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 512        | 11.02                        | 11.38                            | 6   | 22410,22578,22746,22413,22581,22749 | 0.36     | 3.27     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 512        | 10.98                        | 11.32                            | 6   | 22914,23082,23250,22917,23085,23253 | 0.34     | 3.1      |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 38.77                        | 39.11                            | 6   | 23936,24104,24272,23939,24107,24275 | 0.34     | 0.88     |
