+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------------+------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-munro-43ff7415 | patched-munro-728899ba | cnt |                 qid                 | pct_diff |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 3.14                             | 3.93                   | 6   | 5312,5487,5662,5313,5488,5663       | 25.16    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 6048576    | 2550.0                           | 3189.9                 | 6   | 25045,25248,25451,25046,25249,25452 | 25.09    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 262144     | 103.04                           | 128.71                 | 6   | 34131,34334,34537,34132,34335,34538 | 24.91    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 4          | 1.02                             | 1.27                   | 6   | 5270,5445,5620,5271,5446,5621       | 24.51    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 9048576    | 3813.11                          | 4742.87                | 6   | 25066,25269,25472,25067,25270,25473 | 24.38    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 4048576    | 1729.29                          | 2149.25                | 6   | 32948,33151,33354,32949,33152,33355 | 24.29    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 256        | 9.11                             | 11.31                  | 6   | 48278,48467,48656,48279,48468,48657 | 24.15    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 4          | 1.13                             | 1.4                    | 6   | 6845,7020,7195,6846,7021,7196       | 23.89    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 65536      | 45.94                            | 56.88                  | 6   | 30463,30666,30869,30464,30667,30870 | 23.81    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 131072     | 90.58                            | 111.96                 | 6   | 27425,27628,27831,27426,27629,27832 | 23.6     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 16         | 2.49                             | 3.07                   | 6   | 47116,47305,47494,47117,47306,47495 | 23.29    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 128        | 12.74                            | 15.7                   | 6   | 42601,42790,42979,42602,42791,42980 | 23.23    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 4          | 2.33                             | 2.87                   | 6   | 41432,41621,41810,41433,41622,41811 | 23.18    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 9.72                             | 11.97                  | 6   | 39199,39388,39577,39200,39389,39578 | 23.15    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 12.72                            | 15.66                  | 6   | 48852,49041,49230,48853,49042,49231 | 23.11    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 6.58                             | 8.1                    | 6   | 36350,36539,36728,36351,36540,36729 | 23.1     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 10.2                             | 12.51                  | 6   | 24968,25171,25374,24969,25172,25375 | 22.65    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 512        | 2.61                             | 3.2                    | 6   | 32241,32444,32647,32242,32445,32648 | 22.61    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 256        | 1.65                             | 2.02                   | 4   | 53948,54137,53949,54138             | 22.42    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 16         | 5.15                             | 6.29                   | 6   | 40879,41068,41257,40880,41069,41258 | 22.14    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 512        | 12.72                            | 15.53                  | 6   | 52254,52443,52632,52255,52444,52633 | 22.09    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 2.28                             | 2.78                   | 6   | 27971,28174,28377,27972,28175,28378 | 21.93    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 1.01                             | 1.23                   | 6   | 9456,9631,9806,9457,9632,9807       | 21.78    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 8          | 1.24                             | 1.51                   | 6   | 8952,9127,9302,8953,9128,9303       | 21.77    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 32768      | 46.11                            | 56.08                  | 6   | 33501,33704,33907,33502,33705,33908 | 21.62    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 262144     | 172.98                           | 210.02                 | 6   | 27432,27635,27838,27433,27636,27839 | 21.41    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 7.29                             | 8.84                   | 6   | 29826,30029,30232,29827,30030,30233 | 21.26    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 13.42                            | 16.27                  | 6   | 25570,25773,25976,25571,25774,25977 | 21.24    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 4.67                             | 5.66                   | 6   | 52835,53024,53213,52836,53025,53214 | 21.2     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 16.41                            | 19.86                  | 6   | 35251,35440,35629,35252,35441,35630 | 21.02    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 32         | 1.67                             | 2.02                   | 6   | 11591,11766,11941,11592,11767,11942 | 20.96    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8048576    | 5210.8                           | 6301.49                | 6   | 31758,31961,32164,31759,31962,32165 | 20.93    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 6048576    | 3809.41                          | 4587.67                | 6   | 28699,28902,29105,28700,28903,29106 | 20.43    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 8          | 1.18                             | 1.42                   | 6   | 3702,3877,4052,3703,3878,4053       | 20.34    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048576    | 1337.59                          | 1608.53                | 6   | 31716,31919,32122,31717,31920,32123 | 20.26    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 128        | 3.26                             | 3.92                   | 6   | 11080,11255,11430,11081,11256,11431 | 20.25    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 2048576    | 1313.16                          | 1577.57                | 6   | 27453,27656,27859,27454,27657,27860 | 20.14    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 131072     | 89.54                            | 107.54                 | 6   | 30470,30673,30876,30471,30674,30877 | 20.1     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 4.85                             | 5.82                   | 6   | 2694,2869,3044,2695,2870,3045       | 20.0     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 4          | 1.1                              | 1.32                   | 6   | 3170,3345,3520,3171,3346,3521       | 20.0     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 8          | 1.05                             | 1.26                   | 6   | 7377,7552,7727,7378,7553,7728       | 20.0     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 3.2                              | 3.84                   | 6   | 24947,25150,25353,24948,25151,25354 | 20.0     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 3048576    | 1938.12                          | 2324.26                | 6   | 27460,27663,27866,27461,27664,27867 | 19.92    |
