+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------+----------------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-43ff7415 | patched-geoghegan-munro-43ff7415 | cnt |                 qid                 |   diff   | pct_diff |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 135.34                     | 50.86                            | 6   | 3771,3946,4121,3772,3947,4122       | -84.48   | -62.42   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 8192       | 136.35                     | 50.72                            | 6   | 5346,5521,5696,5347,5522,5697       | -85.63   | -62.8    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 135.54                     | 49.7                             | 6   | 4296,4471,4646,4297,4472,4647       | -85.84   | -63.33   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 136.14                     | 49.94                            | 6   | 2721,2896,3071,2722,2897,3072       | -86.2    | -63.32   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 190536     | 1514.25                    | 1415.7                           | 6   | 10631,10806,10981,10632,10807,10982 | -98.55   | -6.51    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 253036     | 1008.58                    | 909.89                           | 6   | 15363,15538,15713,15364,15539,15714 | -98.69   | -9.79    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 7048576    | 11036.96                   | 10935.15                         | 6   | 25660,25863,26066,25661,25864,26067 | -101.81  | -0.92    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 128036     | 967.24                     | 865.41                           | 6   | 2224,2399,2574,2225,2400,2575       | -101.83  | -10.53   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 8192       | 187.59                     | 84.75                            | 6   | 14796,14971,15146,14797,14972,15147 | -102.84  | -54.82   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 128036     | 1019.85                    | 914.92                           | 6   | 13249,13424,13599,13250,13425,13600 | -104.93  | -10.29   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 189.71                     | 84.69                            | 6   | 10071,10246,10421,10072,10247,10422 | -105.02  | -55.36   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 378036     | 1502.66                    | 1396.53                          | 6   | 8552,8727,8902,8553,8728,8903       | -106.13  | -7.06    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 288.41                     | 180.96                           | 6   | 20431,20599,20767,20432,20600,20768 | -107.45  | -37.26   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 253036     | 988.62                     | 880.63                           | 6   | 8538,8713,8888,8539,8714,8889       | -107.99  | -10.92   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 503036     | 1978.3                     | 1869.67                          | 6   | 15391,15566,15741,15392,15567,15742 | -108.63  | -5.49    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 8048576    | 12491.53                   | 12381.74                         | 6   | 26885,27088,27291,26886,27089,27292 | -109.79  | -0.88    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 190536     | 1519.72                    | 1409.39                          | 6   | 13256,13431,13606,13257,13432,13607 | -110.33  | -7.26    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 440536     | 1742.17                    | 1620.91                          | 6   | 15384,15559,15734,15385,15560,15735 | -121.26  | -6.96    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 378036     | 3049.21                    | 2927.5                           | 6   | 13277,13452,13627,13278,13453,13628 | -121.71  | -3.99    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 641.54                     | 518.05                           | 6   | 11135,11310,11485,11136,11311,11486 | -123.49  | -19.25   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 323.22                     | 199.46                           | 6   | 12703,12878,13053,12704,12879,13054 | -123.76  | -38.29   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 190536     | 1415.91                    | 1291.4                           | 6   | 4856,5031,5206,4857,5032,5207       | -124.51  | -8.79    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 315536     | 1245.86                    | 1118.24                          | 6   | 8545,8720,8895,8546,8721,8896       | -127.62  | -10.24   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 315536     | 1282.71                    | 1149.85                          | 6   | 15370,15545,15720,15371,15546,15721 | -132.86  | -10.36   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 190536     | 1448.01                    | 1310.89                          | 6   | 2231,2406,2581,2232,2407,2582       | -137.12  | -9.47    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 376.2                      | 235.12                           | 6   | 15853,16028,16203,15854,16029,16204 | -141.08  | -37.5    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 375.0                      | 233.74                           | 6   | 14803,14978,15153,14804,14979,15154 | -141.26  | -37.67   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 440536     | 3555.46                    | 3408.98                          | 6   | 10659,10834,11009,10660,10835,11010 | -146.48  | -4.12    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 253036     | 2012.76                    | 1865.25                          | 6   | 13263,13438,13613,13264,13439,13614 | -147.51  | -7.33    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 503036     | 1980.16                    | 1827.04                          | 6   | 8566,8741,8916,8567,8742,8917       | -153.12  | -7.73    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 440536     | 1758.16                    | 1594.06                          | 6   | 8559,8734,8909,8560,8735,8910       | -164.1   | -9.33    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 267.4                      | 98.52                            | 6   | 3778,3953,4128,3779,3954,4129       | -168.88  | -63.16   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 266.11                     | 96.88                            | 6   | 4303,4478,4653,4304,4479,4654       | -169.23  | -63.59   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 270.73                     | 97.75                            | 6   | 2728,2903,3078,2729,2904,3079       | -172.98  | -63.89   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 270.78                     | 97.48                            | 6   | 5353,5528,5703,5354,5529,5704       | -173.3   | -64.0    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 253036     | 1904.67                    | 1724.76                          | 6   | 4863,5038,5213,4864,5039,5214       | -179.91  | -9.45    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 324.75                     | 143.98                           | 6   | 11128,11303,11478,11129,11304,11479 | -180.77  | -55.66   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 565536     | 2246.69                    | 2065.03                          | 6   | 15398,15573,15748,15399,15574,15749 | -181.66  | -8.09    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 315536     | 2507.54                    | 2311.84                          | 6   | 10645,10820,10995,10646,10821,10996 | -195.7   | -7.8     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 253036     | 1906.78                    | 1710.04                          | 6   | 2238,2413,2588,2239,2414,2589       | -196.74  | -10.32   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 325.36                     | 122.61                           | 6   | 13753,13928,14103,13754,13929,14104 | -202.75  | -62.32   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 372.34                     | 166.04                           | 6   | 9028,9203,9378,9029,9204,9379       | -206.3   | -55.41   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 375.12                     | 166.15                           | 6   | 10078,10253,10428,10079,10254,10429 | -208.97  | -55.71   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 1048576    | 1626.53                    | 1415.57                          | 6   | 26836,27039,27242,26837,27040,27243 | -210.96  | -12.97   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 536.43                     | 305.46                           | 6   | 4310,4485,4660,4311,4486,4661       | -230.97  | -43.06   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 1048576    | 1634.18                    | 1398.96                          | 6   | 25618,25821,26024,25619,25822,26025 | -235.22  | -14.39   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 315536     | 2374.52                    | 2136.9                           | 6   | 2245,2420,2595,2246,2421,2596       | -237.62  | -10.01   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 253036     | 2030.45                    | 1786.87                          | 6   | 10638,10813,10988,10639,10814,10989 | -243.58  | -12.0    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 652.24                     | 400.51                           | 6   | 12710,12885,13060,12711,12886,13061 | -251.73  | -38.59   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 315536     | 2378.23                    | 2120.43                          | 6   | 4870,5045,5220,4871,5046,5221       | -257.8   | -10.84   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 440536     | 3494.18                    | 3232.5                           | 6   | 13284,13459,13634,13285,13460,13635 | -261.68  | -7.49    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 4048576    | 1772.29                    | 1502.92                          | 6   | 26248,26451,26654,26249,26452,26655 | -269.37  | -15.2    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 315536     | 2504.4                     | 2230.64                          | 6   | 13270,13445,13620,13271,13446,13621 | -273.76  | -10.93   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 741.44                     | 467.41                           | 6   | 10085,10260,10435,10086,10261,10436 | -274.03  | -36.96   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 32768      | 748.57                     | 470.31                           | 6   | 15860,16035,16210,15861,16036,16211 | -278.26  | -37.17   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 378036     | 2830.09                    | 2551.2                           | 6   | 2252,2427,2602,2253,2428,2603       | -278.89  | -9.85    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 649.36                     | 370.36                           | 6   | 13760,13935,14110,13761,13936,14111 | -279.0   | -42.97   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 749.71                     | 466.44                           | 6   | 14810,14985,15160,14811,14986,15161 | -283.27  | -37.78   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 378036     | 2859.0                     | 2556.05                          | 6   | 4877,5052,5227,4878,5053,5228       | -302.95  | -10.6    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 503036     | 3758.46                    | 3437.3                           | 6   | 4891,5066,5241,4892,5067,5242       | -321.16  | -8.54    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 440536     | 3303.74                    | 2965.79                          | 6   | 4884,5059,5234,4885,5060,5235       | -337.95  | -10.23   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 531.91                     | 190.31                           | 6   | 2735,2910,3085,2736,2911,3086       | -341.6   | -64.22   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 535.07                     | 192.08                           | 6   | 5360,5535,5710,5361,5536,5711       | -342.99  | -64.1    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 536.54                     | 193.25                           | 6   | 3785,3960,4135,3786,3961,4136       | -343.29  | -63.98   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 378036     | 3047.87                    | 2700.11                          | 6   | 10652,10827,11002,10653,10828,11003 | -347.76  | -11.41   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 440536     | 3281.84                    | 2933.61                          | 6   | 2259,2434,2609,2260,2435,2610       | -348.23  | -10.61   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 503036     | 3740.49                    | 3372.31                          | 6   | 2266,2441,2616,2267,2442,2617       | -368.18  | -9.84    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 637.95                     | 268.13                           | 6   | 12185,12360,12535,12186,12361,12536 | -369.82  | -57.97   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 503036     | 4078.02                    | 3699.47                          | 6   | 10666,10841,11016,10667,10842,11017 | -378.55  | -9.28    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 565536     | 4223.14                    | 3832.91                          | 6   | 2273,2448,2623,2274,2449,2624       | -390.23  | -9.24    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 565536     | 4240.07                    | 3830.24                          | 6   | 4898,5073,5248,4899,5074,5249       | -409.83  | -9.67    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 64018      | 1117.58                    | 698.02                           | 6   | 21957,22125,22293,21958,22126,22294 | -419.56  | -37.54   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 503036     | 4022.73                    | 3600.74                          | 6   | 13291,13466,13641,13292,13467,13642 | -421.99  | -10.49   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 2048576    | 3176.31                    | 2746.94                          | 6   | 26843,27046,27249,26844,27047,27250 | -429.37  | -13.52   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 64018      | 1589.67                    | 1126.59                          | 6   | 18429,18597,18765,18430,18598,18766 | -463.08  | -29.13   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 1277.84                    | 787.13                           | 6   | 12717,12892,13067,12718,12893,13068 | -490.71  | -38.4    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 64018      | 1484.35                    | 978.87                           | 6   | 17421,17589,17757,17422,17590,17758 | -505.48  | -34.05   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 1480.21                    | 933.55                           | 6   | 14817,14992,15167,14818,14993,15168 | -546.66  | -36.93   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 565536     | 4546.35                    | 3960.68                          | 6   | 13298,13473,13648,13299,13474,13649 | -585.67  | -12.88   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 565536     | 4530.3                     | 3928.27                          | 6   | 10673,10848,11023,10674,10849,11024 | -602.03  | -13.29   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 95268      | 1664.81                    | 1041.7                           | 6   | 20452,20620,20788,20453,20621,20789 | -623.11  | -37.43   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 1060.45                    | 383.03                           | 6   | 3792,3967,4142,3793,3968,4143       | -677.42  | -63.88   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 1061.11                    | 378.76                           | 6   | 2742,2917,3092,2743,2918,3093       | -682.35  | -64.31   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 190536     | 3696.58                    | 3013.12                          | 6   | 12206,12381,12556,12207,12382,12557 | -683.46  | -18.49   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 1063.78                    | 377.74                           | 6   | 4317,4492,4667,4318,4493,4668       | -686.04  | -64.49   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 190536     | 3117.73                    | 2429.79                          | 6   | 5381,5556,5731,5382,5557,5732       | -687.94  | -22.07   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 65536      | 1076.7                     | 380.99                           | 6   | 5367,5542,5717,5368,5543,5718       | -695.71  | -64.62   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 1286.27                    | 562.96                           | 6   | 11142,11317,11492,11143,11318,11493 | -723.31  | -56.23   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 190536     | 3741.39                    | 2989.76                          | 6   | 11156,11331,11506,11157,11332,11507 | -751.63  | -20.09   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 1281.61                    | 528.97                           | 6   | 12192,12367,12542,12193,12368,12543 | -752.64  | -58.73   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 65536      | 1273.21                    | 477.55                           | 6   | 13767,13942,14117,13768,13943,14118 | -795.66  | -62.49   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 65536      | 1484.95                    | 650.75                           | 6   | 9042,9217,9392,9043,9218,9393       | -834.2   | -56.18   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 65536      | 1480.8                     | 646.34                           | 6   | 15867,16042,16217,15868,16043,16218 | -834.46  | -56.35   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 128036     | 2069.73                    | 1190.7                           | 6   | 3799,3974,4149,3800,3975,4150       | -879.03  | -42.47   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 128036     | 2500.41                    | 1455.67                          | 6   | 13774,13949,14124,13775,13950,14125 | -1044.74 | -41.78   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 128036     | 2876.39                    | 1830.3                           | 6   | 9049,9224,9399,9050,9225,9400       | -1046.09 | -36.37   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 253036     | 5712.37                    | 4615.22                          | 6   | 10113,10288,10463,10114,10289,10464 | -1097.15 | -19.21   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 128036     | 2902.64                    | 1804.07                          | 6   | 15874,16049,16224,15875,16050,16225 | -1098.57 | -37.85   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 128036     | 2923.44                    | 1823.78                          | 6   | 14824,14999,15174,14825,15000,15175 | -1099.66 | -37.62   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 128036     | 2931.49                    | 1793.2                           | 6   | 10099,10274,10449,10100,10275,10450 | -1138.29 | -38.83   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 315536     | 6195.56                    | 5004.44                          | 6   | 12745,12920,13095,12746,12921,13096 | -1191.12 | -19.23   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 157768     | 3636.83                    | 2437.39                          | 6   | 17442,17610,17778,17443,17611,17779 | -1199.44 | -32.98   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 378036     | 6080.6                     | 4809.22                          | 6   | 5402,5577,5752,5403,5578,5753       | -1271.38 | -20.91   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 378036     | 7264.28                    | 5958.39                          | 6   | 12752,12927,13102,12753,12928,13103 | -1305.89 | -17.98   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 128036     | 2065.03                    | 743.17                           | 6   | 5374,5549,5724,5375,5550,5725       | -1321.86 | -64.01   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 128036     | 2064.44                    | 735.6                            | 6   | 2749,2924,3099,2750,2925,3100       | -1328.84 | -64.37   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 128036     | 2067.72                    | 735.8                            | 6   | 4324,4499,4674,4325,4500,4675       | -1331.92 | -64.41   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 128036     | 2488.58                    | 1095.65                          | 6   | 11149,11324,11499,11150,11325,11500 | -1392.93 | -55.97   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 128036     | 2505.22                    | 1058.52                          | 6   | 12724,12899,13074,12725,12900,13075 | -1446.7  | -57.75   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 189018     | 4354.84                    | 2907.43                          | 6   | 17449,17617,17785,17450,17618,17786 | -1447.41 | -33.24   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 128036     | 2495.93                    | 1042.74                          | 6   | 12199,12374,12549,12200,12375,12550 | -1453.19 | -58.22   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 190536     | 3752.01                    | 2260.55                          | 6   | 12731,12906,13081,12732,12907,13082 | -1491.46 | -39.75   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 378036     | 4265.79                    | 2772.66                          | 6   | 6452,6627,6802,6453,6628,6803       | -1493.13 | -35.0    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 190536     | 3759.44                    | 2166.12                          | 6   | 13781,13956,14131,13782,13957,14132 | -1593.32 | -42.38   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 190536     | 4343.93                    | 2701.61                          | 6   | 10106,10281,10456,10107,10282,10457 | -1642.32 | -37.81   |
